customer_id,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment
5431,1,3757.12,277,1,2,4,124,7,Lost
5432,1,1113.82,238,2,2,2,222,6,At Risk
5434,2,2254.5699999999997,67,4,5,3,453,12,Champions
5435,1,695.71,4,5,2,1,521,8,New & Promising
5442,2,937.58,104,4,5,2,452,11,Champions
5443,1,2294.12,183,3,2,3,323,8,New & Promising
5446,3,3457.06,78,4,5,4,454,13,Champions
5448,1,1576.32,172,3,2,3,323,8,New & Promising
5450,1,3222.07,288,1,2,4,124,7,Lost
5453,1,434.92,225,2,2,1,221,5,At Risk
5459,2,3951.57,211,2,5,5,255,12,At Risk
5460,1,1026.87,8,5,2,2,522,9,New & Promising
5461,1,262.45,345,1,2,1,121,4,Lost
5463,3,1868.11,16,5,5,3,553,13,Champions
5464,1,5860.0,222,2,2,5,225,9,At Risk
5466,2,4672.51,222,2,5,5,255,12,At Risk
5467,1,1604.38,2,5,2,3,523,10,New & Promising
5468,1,567.43,350,1,2,1,121,4,Lost
5469,1,930.92,22,5,2,2,522,9,New & Promising
5470,1,167.16,30,5,2,1,521,8,New & Promising
5471,2,2483.94,86,4,5,4,454,13,Champions
5475,1,1787.51,145,3,2,3,323,8,New & Promising
5478,1,1465.94,208,2,2,3,223,7,At Risk
5479,1,2663.02,274,2,2,4,224,8,At Risk
5480,1,1075.73,354,1,2,2,122,5,Lost
5484,2,4552.2,39,5,5,5,555,15,Champions
5485,2,2295.85,282,1,5,3,153,9,Lost
5486,1,859.6,281,1,2,2,122,5,Lost
5488,1,943.28,56,5,2,2,522,9,New & Promising
5489,1,4844.2,354,1,2,5,125,8,Lost
5490,1,626.14,102,4,2,1,421,7,New & Promising
5493,1,1158.28,57,5,2,2,522,9,New & Promising
5496,1,3870.3,229,2,2,5,225,9,At Risk
5498,1,5022.84,80,4,2,5,425,11,New & Promising
5500,1,1184.51,102,4,2,2,422,8,New & Promising
5502,1,1496.63,124,3,2,3,323,8,New & Promising
5503,1,442.61,105,4,2,1,421,7,New & Promising
5504,1,2470.05,192,2,2,4,224,8,At Risk
5505,2,2380.4700000000003,102,4,5,4,454,13,Champions
5508,2,4799.0599999999995,49,5,5,5,555,15,Champions
5509,1,316.54,329,1,2,1,121,4,Lost
5513,1,3092.52,95,4,2,4,424,10,New & Promising
5514,2,5784.89,133,3,5,5,355,13,Loyal
5515,1,3339.2,222,2,2,4,224,8,At Risk
5516,1,950.89,314,1,2,2,122,5,Lost
5518,2,4699.67,105,4,5,5,455,14,Champions
5519,1,1929.7,150,3,2,3,323,8,New & Promising
5521,1,2050.89,123,3,2,3,323,8,New & Promising
5522,2,1226.31,165,3,5,2,352,10,Loyal
5525,1,4709.6,362,1,2,5,125,8,Lost
5526,1,395.05,26,5,2,1,521,8,New & Promising
5527,1,3662.71,98,4,2,4,424,10,New & Promising
5528,1,1233.59,42,5,2,2,522,9,New & Promising
5529,1,6006.6,288,1,2,5,125,8,Lost
5531,1,508.56,174,3,2,1,321,6,New & Promising
5532,1,3069.25,140,3,2,4,324,9,New & Promising
5533,3,4167.73,71,4,5,5,455,14,Champions
5534,2,5666.76,30,5,5,5,555,15,Champions
5537,1,1249.43,194,2,2,2,222,6,At Risk
5538,2,940.72,119,4,5,2,452,11,Champions
5540,1,580.56,248,2,2,1,221,5,At Risk
5541,1,643.98,250,2,2,1,221,5,At Risk
5544,1,591.86,340,1,2,1,121,4,Lost
5545,1,644.84,356,1,2,1,121,4,Lost
5552,1,1091.95,163,3,2,2,322,7,New & Promising
5553,2,7667.139999999999,220,2,5,5,255,12,At Risk
5557,4,6930.64,15,5,5,5,555,15,Champions
5558,1,330.65,246,2,2,1,221,5,At Risk
5560,1,2349.4,279,1,2,3,123,6,Lost
5561,2,3559.89,218,2,5,4,254,11,At Risk
5568,1,791.84,70,4,2,2,422,8,New & Promising
5569,1,1486.43,126,3,2,3,323,8,New & Promising
5573,2,3589.67,76,4,5,4,454,13,Champions
5574,2,3038.9300000000003,112,4,5,4,454,13,Champions
5578,1,3571.08,194,2,2,4,224,8,At Risk
5580,1,1790.6,119,4,2,3,423,9,New & Promising
5581,2,7678.41,202,2,5,5,255,12,At Risk
5587,2,1328.86,24,5,5,2,552,12,Champions
5593,1,3227.0,203,2,2,4,224,8,At Risk
5595,3,3271.27,159,3,5,4,354,12,Loyal
5596,1,2303.3,360,1,2,3,123,6,Lost
5597,2,1570.8000000000002,156,3,5,3,353,11,Loyal
5599,1,390.62,301,1,2,1,121,4,Lost
5601,2,5046.88,297,1,5,5,155,11,Lost
5605,1,1793.48,122,4,2,3,423,9,New & Promising
5606,1,1151.22,294,1,2,2,122,5,Lost
5607,1,1332.66,196,2,2,2,222,6,At Risk
5609,1,2748.3,214,2,2,4,224,8,At Risk
5610,1,277.34,298,1,2,1,121,4,Lost
5611,1,1745.14,167,3,2,3,323,8,New & Promising
5612,1,475.44,311,1,2,1,121,4,Lost
5614,1,563.73,167,3,2,1,321,6,New & Promising
5615,2,2101.19,228,2,5,3,253,10,At Risk
5617,1,278.64,67,4,2,1,421,7,New & Promising
5627,1,3737.79,236,2,2,4,224,8,At Risk
5630,2,1151.0900000000001,22,5,5,2,552,12,Champions
5631,1,499.9,310,1,2,1,121,4,Lost
5634,1,254.67,28,5,2,1,521,8,New & Promising
5635,2,8180.68,197,2,5,5,255,12,At Risk
5639,1,1712.44,361,1,2,3,123,6,Lost
5640,1,459.4,251,2,2,1,221,5,At Risk
5642,1,548.44,158,3,2,1,321,6,New & Promising
5643,2,1160.69,108,4,5,2,452,11,Champions
5644,1,1070.96,92,4,2,2,422,8,New & Promising
5648,1,216.78,301,1,2,1,121,4,Lost
5651,1,876.37,67,4,2,2,422,8,New & Promising
5652,2,2492.8999999999996,44,5,5,4,554,14,Champions
5659,1,1153.28,361,1,2,2,122,5,Lost
5661,1,2823.96,315,1,2,4,124,7,Lost
5665,1,469.09,37,5,2,1,521,8,New & Promising
5666,1,946.73,53,5,2,2,522,9,New & Promising
5667,1,2610.47,253,2,2,4,224,8,At Risk
5668,1,2285.5,194,2,2,3,223,7,At Risk
5669,3,4882.39,235,2,5,5,255,12,At Risk
5671,1,1765.91,210,2,2,3,223,7,At Risk
5673,1,1062.0,303,1,2,2,122,5,Lost
5674,2,1245.6399999999999,234,2,5,2,252,9,At Risk
5675,1,1180.09,303,1,2,2,122,5,Lost
5676,1,907.08,58,5,2,2,522,9,New & Promising
5677,1,370.56,351,1,2,1,121,4,Lost
5679,1,3437.48,284,1,2,4,124,7,Lost
5681,1,3379.94,125,3,2,4,324,9,New & Promising
5682,1,1529.45,26,5,2,3,523,10,New & Promising
5684,2,3551.24,112,4,5,4,454,13,Champions
5686,1,2532.53,310,1,2,4,124,7,Lost
5687,1,862.64,253,2,2,2,222,6,At Risk
5688,2,3969.02,211,2,5,5,255,12,At Risk
5690,1,920.54,17,5,2,2,522,9,New & Promising
5694,1,2481.91,258,2,2,4,224,8,At Risk
5696,1,3156.37,110,4,2,4,424,10,New & Promising
5697,1,345.63,73,4,2,1,421,7,New & Promising
5698,1,2775.34,238,2,2,4,224,8,At Risk
5702,1,294.26,202,2,2,1,221,5,At Risk
5703,1,1401.94,126,3,2,2,322,7,New & Promising
5707,1,2424.23,307,1,2,4,124,7,Lost
5709,2,3759.04,17,5,5,4,554,14,Champions
5710,2,6117.19,60,4,5,5,455,14,Champions
5714,1,422.94,358,1,2,1,121,4,Lost
5720,2,5847.68,38,5,5,5,555,15,Champions
5722,1,1102.16,187,3,2,2,322,7,New & Promising
5723,1,1612.0,222,2,2,3,223,7,At Risk
5724,1,854.45,253,2,2,2,222,6,At Risk
5725,2,4757.410000000001,133,3,5,5,355,13,Loyal
5727,1,750.8,191,2,2,1,221,5,At Risk
5729,1,992.72,123,3,2,2,322,7,New & Promising
5730,1,761.88,264,2,2,2,222,6,At Risk
5736,1,361.68,207,2,2,1,221,5,At Risk
5737,1,1497.16,280,1,2,3,123,6,Lost
5738,1,728.72,309,1,2,1,121,4,Lost
5740,3,7861.7,123,3,5,5,355,13,Loyal
5742,1,2210.87,329,1,2,3,123,6,Lost
5745,1,257.17,272,2,2,1,221,5,At Risk
5747,1,712.32,326,1,2,1,121,4,Lost
5748,2,2531.29,255,2,5,4,254,11,At Risk
5749,2,1525.8200000000002,121,4,5,3,453,12,Champions
5751,2,1727.17,135,3,5,3,353,11,Loyal
5754,2,2924.19,127,3,5,4,354,12,Loyal
5755,2,3578.55,31,5,5,4,554,14,Champions
5756,2,6746.84,10,5,5,5,555,15,Champions
5757,2,6397.4,50,5,5,5,555,15,Champions
5760,2,7326.25,189,3,5,5,355,13,Loyal
5763,2,3507.06,222,2,5,4,254,11,At Risk
5764,1,617.48,360,1,2,1,121,4,Lost
5766,1,774.99,280,1,2,2,122,5,Lost
5767,2,2244.07,49,5,5,3,553,13,Champions
5770,2,5324.23,254,2,5,5,255,12,At Risk
5771,2,4523.67,15,5,5,5,555,15,Champions
5774,1,357.36,261,2,2,1,221,5,At Risk
5775,1,186.55,89,4,2,1,421,7,New & Promising
5776,2,3154.48,98,4,5,4,454,13,Champions
5777,1,2031.06,111,4,2,3,423,9,New & Promising
5778,2,6754.82,36,5,5,5,555,15,Champions
5779,1,5844.78,42,5,2,5,525,12,New & Promising
5780,1,3272.59,212,2,2,4,224,8,At Risk
5781,2,2517.3900000000003,142,3,5,4,354,12,Loyal
5782,1,2711.56,79,4,2,4,424,10,New & Promising
5785,1,865.06,288,1,2,2,122,5,Lost
5787,1,2778.81,60,4,2,4,424,10,New & Promising
5791,1,1268.46,115,4,2,2,422,8,New & Promising
5792,1,958.41,282,1,2,2,122,5,Lost
5793,3,7953.709999999999,62,4,5,5,455,14,Champions
5798,3,4788.68,11,5,5,5,555,15,Champions
5799,1,361.09,75,4,2,1,421,7,New & Promising
5800,1,419.94,204,2,2,1,221,5,At Risk
5801,1,495.59,174,3,2,1,321,6,New & Promising
5804,2,2556.78,296,1,5,4,154,10,Lost
5805,1,384.64,144,3,2,1,321,6,New & Promising
5808,2,6736.77,259,2,5,5,255,12,At Risk
5812,1,171.39,354,1,2,1,121,4,Lost
5813,1,1580.76,110,4,2,3,423,9,New & Promising
5817,1,742.07,126,3,2,1,321,6,New & Promising
5823,1,250.03,201,2,2,1,221,5,At Risk
5824,1,1914.12,22,5,2,3,523,10,New & Promising
5825,2,1723.68,79,4,5,3,453,12,Champions
5826,1,1313.32,228,2,2,2,222,6,At Risk
5827,1,6661.28,210,2,2,5,225,9,At Risk
5830,1,1014.56,330,1,2,2,122,5,Lost
5834,1,1543.69,78,4,2,3,423,9,New & Promising
5837,1,187.52,126,3,2,1,321,6,New & Promising
5838,2,4807.65,53,5,5,5,555,15,Champions
5839,1,660.25,79,4,2,1,421,7,New & Promising
5840,1,1668.56,320,1,2,3,123,6,Lost
5845,1,2803.58,18,5,2,4,524,11,New & Promising
5847,1,1229.98,120,4,2,2,422,8,New & Promising
5848,1,515.5,33,5,2,1,521,8,New & Promising
5850,1,1276.46,14,5,2,2,522,9,New & Promising
5852,3,8973.34,4,5,5,5,555,15,Champions
5858,2,5974.68,55,5,5,5,555,15,Champions
5860,2,4225.01,140,3,5,5,355,13,Loyal
5863,2,3859.38,88,4,5,5,455,14,Champions
5864,2,1423.8500000000001,76,4,5,3,453,12,Champions
5869,1,5321.72,231,2,2,5,225,9,At Risk
5872,1,1639.93,60,4,2,3,423,9,New & Promising
5875,1,4387.44,257,2,2,5,225,9,At Risk
5876,1,2264.48,119,4,2,3,423,9,New & Promising
5877,1,554.03,168,3,2,1,321,6,New & Promising
5880,2,4883.01,173,3,5,5,355,13,Loyal
5884,1,684.24,87,4,2,1,421,7,New & Promising
5885,1,84.96,330,1,2,1,121,4,Lost
5886,1,1609.88,65,4,2,3,423,9,New & Promising
5888,1,464.76,143,3,2,1,321,6,New & Promising
5889,3,5474.77,56,5,5,5,555,15,Champions
5893,1,574.56,88,4,2,1,421,7,New & Promising
5894,1,1318.08,96,4,2,2,422,8,New & Promising
5895,2,2113.96,95,4,5,3,453,12,Champions
5902,1,2075.62,117,4,2,3,423,9,New & Promising
5903,1,1424.99,117,4,2,3,423,9,New & Promising
5904,2,2455.31,184,3,5,4,354,12,Loyal
5905,1,1440.58,196,2,2,3,223,7,At Risk
5906,1,250.93,157,3,2,1,321,6,New & Promising
5909,2,6184.5,324,1,5,5,155,11,Lost
5910,1,796.09,25,5,2,2,522,9,New & Promising
5915,1,5287.19,276,1,2,5,125,8,Lost
5918,2,3059.07,95,4,5,4,454,13,Champions
5920,2,4470.3,267,2,5,5,255,12,At Risk
5921,2,7634.02,64,4,5,5,455,14,Champions
5923,1,1037.8,40,5,2,2,522,9,New & Promising
5924,3,3255.02,1,5,5,4,554,14,Champions
5925,1,184.5,279,1,2,1,121,4,Lost
5926,3,3734.0,8,5,5,4,554,14,Champions
5932,1,909.21,314,1,2,2,122,5,Lost
5933,1,2290.32,110,4,2,3,423,9,New & Promising
5934,1,1934.72,293,1,2,3,123,6,Lost
5936,1,1344.64,289,1,2,2,122,5,Lost
5938,1,2953.72,96,4,2,4,424,10,New & Promising
5939,1,4156.23,144,3,2,5,325,10,New & Promising
5941,1,2470.8,32,5,2,4,524,11,New & Promising
5942,2,6460.49,44,5,5,5,555,15,Champions
5943,1,475.63,285,1,2,1,121,4,Lost
5944,3,2372.7200000000003,84,4,5,4,454,13,Champions
5946,1,2888.49,365,1,2,4,124,7,Lost
5949,1,1833.37,26,5,2,3,523,10,New & Promising
5952,3,10124.29,136,3,5,5,355,13,Loyal
5956,1,5080.54,233,2,2,5,225,9,At Risk
5958,1,1965.47,49,5,2,3,523,10,New & Promising
5960,1,5352.26,30,5,3,5,535,13,Loyal
5961,1,5472.29,305,1,3,5,135,9,Lost
5965,1,950.8,32,5,3,2,532,10,Loyal
5970,1,1772.96,12,5,3,3,533,11,Loyal
5972,1,1660.75,286,1,3,3,133,7,Lost
5973,2,1992.8,170,3,5,3,353,11,Loyal
5975,1,704.02,43,5,3,1,531,9,Loyal
5976,1,173.72,79,4,3,1,431,8,Loyal
5977,1,2180.96,214,2,3,3,233,8,At Risk
5979,3,2977.09,192,2,5,4,254,11,At Risk
5981,2,3929.55,137,3,5,5,355,13,Loyal
5982,1,1115.64,151,3,3,2,332,8,Loyal
5985,1,1616.39,203,2,3,3,233,8,At Risk
5989,2,1368.8200000000002,99,4,5,2,452,11,Champions
5993,1,1566.6,293,1,3,3,133,7,Lost
5994,1,684.72,104,4,3,1,431,8,Loyal
5996,2,2586.74,123,3,5,4,354,12,Loyal
5997,1,319.13,230,2,3,1,231,6,At Risk
5999,3,4053.8099999999995,30,5,5,5,555,15,Champions
6000,1,588.74,331,1,3,1,131,5,Lost
6005,3,3645.11,20,5,5,4,554,14,Champions
6006,1,766.38,72,4,3,2,432,9,Loyal
6007,1,1908.3,321,1,3,3,133,7,Lost
6010,1,377.58,62,4,3,1,431,8,Loyal
6011,1,3368.28,4,5,3,4,534,12,Loyal
6013,1,621.54,350,1,3,1,131,5,Lost
6018,1,843.21,28,5,3,2,532,10,Loyal
6019,2,1951.97,63,4,5,3,453,12,Champions
6020,1,821.05,360,1,3,2,132,6,Lost
6021,1,2497.51,88,4,3,4,434,11,Loyal
6024,1,1407.37,355,1,3,3,133,7,Lost
6025,1,2584.7,303,1,3,4,134,8,Lost
6026,1,776.79,129,3,3,2,332,8,Loyal
6027,1,704.19,167,3,3,1,331,7,Loyal
6028,2,2721.99,4,5,5,4,554,14,Champions
6031,1,805.05,88,4,3,2,432,9,Loyal
6035,1,2649.55,269,2,3,4,234,9,At Risk
6036,1,2799.21,319,1,3,4,134,8,Lost
6038,2,5932.62,13,5,5,5,555,15,Champions
6042,1,955.96,59,4,3,2,432,9,Loyal
6045,2,2783.81,164,3,5,4,354,12,Loyal
6046,1,846.77,186,3,3,2,332,8,Loyal
6047,1,3983.08,273,2,3,5,235,10,At Risk
6050,1,3225.6,224,2,3,4,234,9,At Risk
6052,1,1180.78,212,2,3,2,232,7,At Risk
6053,1,202.98,148,3,3,1,331,7,Loyal
6054,1,454.09,154,3,3,1,331,7,Loyal
6056,1,1512.9,329,1,3,3,133,7,Lost
6057,1,738.37,291,1,3,1,131,5,Lost
6058,3,5955.150000000001,6,5,5,5,555,15,Champions
6063,1,1693.91,132,3,3,3,333,9,Loyal
6065,1,1849.16,12,5,3,3,533,11,Loyal
6066,2,3142.1499999999996,193,2,5,4,254,11,At Risk
6067,1,4645.32,146,3,3,5,335,11,Loyal
6071,1,345.57,177,3,3,1,331,7,Loyal
6077,1,812.71,322,1,3,2,132,6,Lost
6080,1,1041.35,268,2,3,2,232,7,At Risk
6081,1,1117.0,303,1,3,2,132,6,Lost
6082,1,311.67,168,3,3,1,331,7,Loyal
6084,1,975.51,64,4,3,2,432,9,Loyal
6085,3,11545.2,125,3,5,5,355,13,Loyal
6086,2,7884.4400000000005,44,5,5,5,555,15,Champions
6087,2,1206.27,60,4,5,2,452,11,Champions
6088,4,6311.89,236,2,5,5,255,12,At Risk
6092,1,1973.55,119,4,3,3,433,10,Loyal
6093,1,97.93,268,2,3,1,231,6,At Risk
6096,1,1136.62,260,2,3,2,232,7,At Risk
6097,1,1135.33,48,5,3,2,532,10,Loyal
6098,1,276.84,333,1,3,1,131,5,Lost
6101,2,669.14,227,2,5,1,251,8,At Risk
6104,3,5695.15,18,5,5,5,555,15,Champions
6107,1,4978.23,325,1,3,5,135,9,Lost
6109,1,767.02,353,1,3,2,132,6,Lost
6111,2,6919.66,19,5,5,5,555,15,Champions
6112,1,461.97,114,4,3,1,431,8,Loyal
6116,4,8182.58,39,5,5,5,555,15,Champions
6118,2,1146.08,316,1,5,2,152,8,Lost
6119,1,374.3,81,4,3,1,431,8,Loyal
6121,1,4633.45,301,1,3,5,135,9,Lost
6125,1,1299.33,82,4,3,2,432,9,Loyal
6126,2,8373.25,227,2,5,5,255,12,At Risk
6127,1,552.51,270,2,3,1,231,6,At Risk
6128,1,1845.74,185,3,3,3,333,9,Loyal
6129,1,3389.65,255,2,3,4,234,9,At Risk
6135,3,7899.21,190,2,5,5,255,12,At Risk
6138,1,1580.56,163,3,3,3,333,9,Loyal
6141,1,356.04,130,3,3,1,331,7,Loyal
6142,1,1956.35,209,2,3,3,233,8,At Risk
6144,1,874.13,130,3,3,2,332,8,Loyal
6145,1,3296.76,251,2,3,4,234,9,At Risk
6148,2,2677.02,48,5,5,4,554,14,Champions
6151,2,1626.8,301,1,5,3,153,9,Lost
6153,1,5532.55,263,2,3,5,235,10,At Risk
6154,1,967.94,236,2,3,2,232,7,At Risk
6155,1,3630.6,267,2,3,4,234,9,At Risk
6156,1,4108.1,116,4,3,5,435,12,Loyal
6163,1,1755.32,35,5,3,3,533,11,Loyal
6164,1,362.7,25,5,3,1,531,9,Loyal
6165,1,1419.34,335,1,3,3,133,7,Lost
6166,2,597.67,22,5,5,1,551,11,Champions
6170,1,409.22,125,3,3,1,331,7,Loyal
6171,1,1563.53,327,1,3,3,133,7,Lost
6173,1,2489.67,16,5,3,4,534,12,Loyal
6174,1,1226.08,2,5,3,2,532,10,Loyal
6176,1,2478.35,165,3,3,4,334,10,Loyal
6177,1,4306.6,117,4,3,5,435,12,Loyal
6178,2,902.99,56,5,5,2,552,12,Champions
6181,1,1024.35,142,3,3,2,332,8,Loyal
6182,1,2524.68,303,1,3,4,134,8,Lost
6186,1,532.81,198,2,3,1,231,6,At Risk
6187,1,5872.2,219,2,3,5,235,10,At Risk
6191,2,2162.92,53,5,5,3,553,13,Champions
6193,1,771.51,223,2,3,2,232,7,At Risk
6195,1,950.69,154,3,3,2,332,8,Loyal
6196,1,1040.85,134,3,3,2,332,8,Loyal
6197,1,3179.88,243,2,3,4,234,9,At Risk
6198,1,351.14,101,4,3,1,431,8,Loyal
6201,1,2824.14,49,5,3,4,534,12,Loyal
6202,1,5126.22,361,1,3,5,135,9,Lost
6204,1,3725.64,145,3,3,4,334,10,Loyal
6206,1,2858.81,150,3,3,4,334,10,Loyal
6208,1,6342.08,114,4,3,5,435,12,Loyal
6209,1,560.63,161,3,3,1,331,7,Loyal
6210,3,1845.8,27,5,5,3,553,13,Champions
6212,1,154.87,21,5,3,1,531,9,Loyal
6213,1,600.99,120,4,3,1,431,8,Loyal
6215,1,200.52,52,5,3,1,531,9,Loyal
6217,1,299.92,291,1,3,1,131,5,Lost
6221,2,2513.08,16,5,5,4,554,14,Champions
6223,1,5321.89,14,5,3,5,535,13,Loyal
6225,1,7110.36,280,1,3,5,135,9,Lost
6228,2,2497.25,18,5,5,4,554,14,Champions
6229,1,2906.51,109,4,3,4,434,11,Loyal
6230,2,1713.0500000000002,181,3,5,3,353,11,Loyal
6233,1,1369.14,215,2,3,2,232,7,At Risk
6239,2,2065.63,152,3,5,3,353,11,Loyal
6240,1,6439.0,132,3,3,5,335,11,Loyal
6241,1,932.63,171,3,3,2,332,8,Loyal
6243,3,5940.6,39,5,5,5,555,15,Champions
6246,1,480.02,338,1,3,1,131,5,Lost
6254,1,865.04,76,4,3,2,432,9,Loyal
6255,1,890.75,218,2,3,2,232,7,At Risk
6256,3,11609.37,102,4,5,5,455,14,Champions
6257,1,787.64,301,1,3,2,132,6,Lost
6258,1,2273.91,1,5,3,3,533,11,Loyal
6262,1,583.32,83,4,3,1,431,8,Loyal
6264,1,763.27,90,4,3,2,432,9,Loyal
6266,1,2065.59,209,2,3,3,233,8,At Risk
6270,1,893.04,46,5,3,2,532,10,Loyal
6274,1,444.39,180,3,3,1,331,7,Loyal
6276,3,5208.5,140,3,5,5,355,13,Loyal
6279,1,4469.82,310,1,3,5,135,9,Lost
6282,1,990.99,127,3,3,2,332,8,Loyal
6283,3,7051.29,80,4,5,5,455,14,Champions
6288,2,1588.95,97,4,5,3,453,12,Champions
6289,2,3774.6400000000003,15,5,5,4,554,14,Champions
6290,1,1214.27,284,1,3,2,132,6,Lost
6295,2,3641.89,87,4,5,4,454,13,Champions
6301,1,148.19,15,5,3,1,531,9,Loyal
6302,1,451.17,267,2,3,1,231,6,At Risk
6303,1,6920.28,149,3,3,5,335,11,Loyal
6306,1,509.73,264,2,3,1,231,6,At Risk
6307,1,1847.48,222,2,3,3,233,8,At Risk
6311,1,1231.51,105,4,3,2,432,9,Loyal
6312,3,10562.77,42,5,5,5,555,15,Champions
6319,2,4126.9400000000005,106,4,5,5,455,14,Champions
6321,1,3448.11,189,3,3,4,334,10,Loyal
6324,1,1079.25,347,1,3,2,132,6,Lost
6325,1,2156.11,305,1,3,3,133,7,Lost
6327,1,880.27,212,2,3,2,232,7,At Risk
6329,1,2361.48,102,4,3,3,433,10,Loyal
6330,1,3664.58,182,3,3,4,334,10,Loyal
6332,2,1802.3799999999999,73,4,5,3,453,12,Champions
6337,1,550.22,96,4,3,1,431,8,Loyal
6339,3,5153.5599999999995,85,4,5,5,455,14,Champions
6340,1,715.67,166,3,3,1,331,7,Loyal
6341,3,7200.61,228,2,5,5,255,12,At Risk
6343,2,4942.68,40,5,5,5,555,15,Champions
6345,2,248.44,195,2,5,1,251,8,At Risk
6346,1,955.08,16,5,3,2,532,10,Loyal
6352,1,1784.88,294,1,3,3,133,7,Lost
6356,1,1113.81,214,2,3,2,232,7,At Risk
6358,1,364.23,180,3,3,1,331,7,Loyal
6359,1,2908.87,293,1,3,4,134,8,Lost
6360,1,1000.13,34,5,3,2,532,10,Loyal
6361,1,210.37,47,5,3,1,531,9,Loyal
6363,1,1062.77,26,5,3,2,532,10,Loyal
6364,1,5811.3,51,5,3,5,535,13,Loyal
6365,1,1575.87,310,1,3,3,133,7,Lost
6369,1,902.62,343,1,3,2,132,6,Lost
6370,1,1471.64,188,3,3,3,333,9,Loyal
6371,1,1786.32,315,1,3,3,133,7,Lost
6375,1,3273.0,315,1,3,4,134,8,Lost
6376,2,2818.32,182,3,5,4,354,12,Loyal
6377,1,1327.66,87,4,3,2,432,9,Loyal
6378,1,964.68,117,4,3,2,432,9,Loyal
6379,2,7686.69,44,5,5,5,555,15,Champions
6380,1,1128.54,281,1,3,2,132,6,Lost
6382,1,1608.39,293,1,3,3,133,7,Lost
6383,1,1712.73,15,5,3,3,533,11,Loyal
6388,1,240.69,77,4,3,1,431,8,Loyal
6389,1,6243.88,79,4,3,5,435,12,Loyal
6391,2,2673.88,13,5,5,4,554,14,Champions
6393,1,4315.03,135,3,3,5,335,11,Loyal
6394,1,1471.56,59,4,3,3,433,10,Loyal
6395,2,4144.37,158,3,5,5,355,13,Loyal
6399,1,1764.48,163,3,3,3,333,9,Loyal
6406,1,5299.16,1,5,3,5,535,13,Loyal
6407,1,846.92,341,1,3,2,132,6,Lost
6408,1,1401.01,267,2,3,2,232,7,At Risk
6409,2,6503.26,36,5,5,5,555,15,Champions
6411,1,594.02,302,1,3,1,131,5,Lost
6413,1,2085.57,40,5,3,3,533,11,Loyal
6414,1,217.46,243,2,3,1,231,6,At Risk
6415,2,5423.620000000001,201,2,5,5,255,12,At Risk
6421,1,1462.36,225,2,3,3,233,8,At Risk
6425,1,1321.52,181,3,3,2,332,8,Loyal
6428,1,1465.86,31,5,3,3,533,11,Loyal
6430,2,2162.6,213,2,5,3,253,10,At Risk
6432,1,1695.6,273,2,3,3,233,8,At Risk
6433,1,3494.94,194,2,3,4,234,9,At Risk
6434,1,1502.8,106,4,3,3,433,10,Loyal
6435,1,1911.84,205,2,3,3,233,8,At Risk
6436,4,6849.07,35,5,5,5,555,15,Champions
6437,1,771.46,74,4,3,2,432,9,Loyal
6438,1,995.43,231,2,3,2,232,7,At Risk
6443,2,4832.33,147,3,5,5,355,13,Loyal
6445,1,234.08,22,5,3,1,531,9,Loyal
6450,1,432.13,171,3,3,1,331,7,Loyal
6454,1,3599.19,157,3,3,4,334,10,Loyal
6456,3,7025.41,2,5,5,5,555,15,Champions
6459,4,7390.51,45,5,5,5,555,15,Champions
6463,1,840.36,357,1,3,2,132,6,Lost
6464,1,3926.16,313,1,3,5,135,9,Lost
6465,1,3022.43,119,4,3,4,434,11,Loyal
6467,2,2182.85,119,4,5,3,453,12,Champions
6469,1,1258.17,278,1,3,2,132,6,Lost
6471,2,4597.04,164,3,5,5,355,13,Loyal
6472,1,535.48,362,1,3,1,131,5,Lost
6473,1,5650.16,301,1,3,5,135,9,Lost
6474,1,261.0,63,4,3,1,431,8,Loyal
6476,1,4322.37,255,2,3,5,235,10,At Risk
6477,1,660.68,25,5,3,1,531,9,Loyal
6478,3,5704.41,93,4,5,5,455,14,Champions
6479,2,2662.4300000000003,276,1,5,4,154,10,Lost
6482,1,357.37,82,4,3,1,431,8,Loyal
6485,2,1408.96,115,4,5,3,453,12,Champions
6489,2,1257.0,111,4,5,2,452,11,Champions
6493,1,932.87,52,5,3,2,532,10,Loyal
6494,2,4019.45,41,5,5,5,555,15,Champions
6496,1,1189.97,154,3,3,2,332,8,Loyal
6497,2,3032.6,142,3,5,4,354,12,Loyal
6498,1,1349.02,238,2,3,2,232,7,At Risk
6499,1,1990.5,237,2,3,3,233,8,At Risk
6500,1,621.07,309,1,3,1,131,5,Lost
6503,2,2084.0,86,4,5,3,453,12,Champions
6507,1,3154.12,129,3,3,4,334,10,Loyal
6511,3,2254.33,152,3,5,3,353,11,Loyal
6512,1,1769.36,34,5,3,3,533,11,Loyal
6515,1,388.03,302,1,3,1,131,5,Lost
6517,1,1591.33,260,2,3,3,233,8,At Risk
6520,1,732.78,17,5,3,1,531,9,Loyal
6521,1,611.07,67,4,3,1,431,8,Loyal
6524,1,2239.85,193,2,3,3,233,8,At Risk
6525,1,1767.75,132,3,3,3,333,9,Loyal
6526,1,4015.68,161,3,3,5,335,11,Loyal
6528,1,1066.81,10,5,3,2,532,10,Loyal
6529,1,1237.77,324,1,3,2,132,6,Lost
