customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,day_of_month,month_number,visit_weekday,visit_season,session_duration_bucket,visit_year,visit_quarter,month_name
6711,07-05-2024,Desktop,Returning User,Email Campaign,610,Home & Kitchen,981.34,4,0,0,0,18,1645,Added,Not Purchased,Abandoned,4,0,UPI,7,5,Tuesday,Summer,Very Long,2024,Q2,May
6087,12-07-2024,Mobile,New User,Paid Ads,300,Sports & Fitness,204.24,1,0,0,0,20,528,Added,Not Purchased,Abandoned,4,0,Net Banking,12,7,Friday,Autumn,Short,2024,Q3,July
5981,12-03-2024,Tablet,Returning User,Paid Ads,753,Books,237.08,1,15,35.56,0,20,445,Added,Not Purchased,Abandoned,4,0,Credit Card,12,3,Tuesday,Summer,Very Short,2024,Q1,March
1815,18-01-2024,Mobile,New User,Paid Ads,409,Electronics,482.79,3,15,217.26,0,2,903,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,18,1,Thursday,Winter,Short,2024,Q1,January
6032,02-06-2024,Desktop,Returning User,Social Media,400,Sports & Fitness,119.85,3,0,0,0,18,397,Added,Not Purchased,Abandoned,4,0,EMI,2,6,Sunday,Autumn,Very Short,2024,Q2,June
8153,12-10-2024,Desktop,Returning User,Social Media,585,Fashion,196.81,3,20,118.09,472.34,16,748,Added,Purchased,Not Abandoned,5,49,Cash on Delivery,12,10,Saturday,Spring,Short,2024,Q4,October
3735,08-05-2024,Desktop,New User,Social Media,492,Fashion,157.38,1,30,47.21,110.17,5,1704,Added,Purchased,Not Abandoned,1,49,Debit Card,8,5,Wednesday,Summer,Very Long,2024,Q2,May
6424,20-05-2024,Desktop,Returning User,Social Media,496,Home & Kitchen,1594.29,3,0,0,0,8,987,Not Added,Not Purchased,Not Abandoned,4,0,EMI,20,5,Monday,Summer,Long,2024,Q2,May
1277,27-12-2024,Desktop,New User,Email Campaign,807,Books,403.3,2,0,0,0,9,1789,Added,Not Purchased,Abandoned,4,0,Credit Card,27,12,Friday,Winter,Very Long,2024,Q4,December
4127,26-12-2024,Desktop,Returning User,Paid Ads,666,Home & Kitchen,1425.39,2,5,142.54,0,23,330,Added,Not Purchased,Abandoned,4,0,EMI,26,12,Thursday,Winter,Very Short,2024,Q4,December
4930,18-06-2024,Desktop,New User,Paid Ads,51,Toys & Baby,1922,4,0,0,0,19,372,Added,Not Purchased,Abandoned,4,0,EMI,18,6,Tuesday,Autumn,Very Short,2024,Q2,June
9843,17-01-2024,Mobile,New User,Email Campaign,857,Fashion,189.57,4,5,37.91,0,7,105,Not Added,Not Purchased,Not Abandoned,4,0,EMI,17,1,Wednesday,Winter,Very Short,2024,Q1,January
2931,04-09-2024,Mobile,Returning User,Social Media,506,Beauty & Personal Care,1207.13,4,15,724.28,4104.24,9,1297,Added,Purchased,Not Abandoned,4,36,EMI,4,9,Wednesday,Spring,Long,2024,Q3,September
3488,17-09-2024,Desktop,Returning User,Paid Ads,62,Sports & Fitness,289.18,2,15,86.75,0,13,1678,Not Added,Not Purchased,Not Abandoned,4,0,EMI,17,9,Tuesday,Spring,Very Long,2024,Q3,September
4676,29-11-2024,Desktop,Returning User,Organic Search,342,Grocery,356.93,4,20,285.54,0,8,1285,Not Added,Not Purchased,Not Abandoned,4,0,EMI,29,11,Friday,Spring,Long,2024,Q4,November
9932,12-12-2024,Desktop,Returning User,Direct,17,Home & Kitchen,943.38,1,0,0,943.38,15,755,Added,Purchased,Not Abandoned,2,36,Net Banking,12,12,Thursday,Winter,Short,2024,Q4,December
8679,17-08-2024,Desktop,Returning User,Social Media,499,Sports & Fitness,55.65,3,25,41.74,0,20,757,Added,Not Purchased,Abandoned,4,0,Debit Card,17,8,Saturday,Autumn,Short,2024,Q3,August
1312,09-02-2024,Mobile,Returning User,Direct,566,Toys & Baby,1103.54,3,0,0,3310.62,20,616,Added,Purchased,Not Abandoned,3,4,Cash on Delivery,9,2,Friday,Winter,Short,2024,Q1,February
3105,01-04-2024,Desktop,Returning User,Email Campaign,860,Electronics,217.58,3,0,0,0,1,187,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,1,4,Monday,Summer,Very Short,2024,Q2,April
8394,18-09-2024,Tablet,New User,Organic Search,608,Sports & Fitness,273.63,1,10,27.36,0,20,359,Added,Not Purchased,Abandoned,4,0,Debit Card,18,9,Wednesday,Spring,Very Short,2024,Q3,September
1524,09-08-2024,Mobile,Returning User,Social Media,706,Home & Kitchen,978.16,4,5,195.63,0,12,799,Added,Not Purchased,Abandoned,4,0,Debit Card,9,8,Friday,Autumn,Short,2024,Q3,August
8700,08-06-2024,Mobile,New User,Direct,726,Sports & Fitness,285.21,3,15,128.34,0,9,1544,Added,Not Purchased,Abandoned,4,0,EMI,8,6,Saturday,Autumn,Very Long,2024,Q2,June
3532,26-05-2024,Mobile,Returning User,Paid Ads,428,Sports & Fitness,64.08,1,10,6.41,0,1,55,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,26,5,Sunday,Summer,Very Short,2024,Q2,May
9257,15-09-2024,Desktop,Returning User,Referral,351,Toys & Baby,652.34,1,5,32.62,0,1,1204,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,15,9,Sunday,Spring,Long,2024,Q3,September
3642,03-06-2024,Mobile,Returning User,Organic Search,612,Home & Kitchen,1401.02,3,10,420.31,0,9,549,Added,Not Purchased,Abandoned,4,0,Credit Card,3,6,Monday,Autumn,Short,2024,Q2,June
4908,26-02-2024,Desktop,Returning User,Paid Ads,64,Electronics,972.14,1,30,291.64,680.5,18,637,Added,Purchased,Not Abandoned,3,34,UPI,26,2,Monday,Winter,Short,2024,Q1,February
6956,23-12-2024,Mobile,Returning User,Direct,506,Beauty & Personal Care,1197.97,3,10,359.39,0,24,1270,Added,Not Purchased,Abandoned,4,0,EMI,23,12,Monday,Winter,Long,2024,Q4,December
2136,07-05-2024,Mobile,New User,Organic Search,155,Books,1253.85,2,0,0,2507.7,20,931,Added,Purchased,Not Abandoned,5,18,Cash on Delivery,7,5,Tuesday,Summer,Long,2024,Q2,May
6012,11-04-2024,Mobile,Returning User,Social Media,177,Toys & Baby,1391.19,2,0,0,0,21,1671,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,11,4,Thursday,Summer,Very Long,2024,Q2,April
5544,26-01-2024,Mobile,New User,Organic Search,789,Fashion,295.93,2,0,0,591.86,17,840,Added,Purchased,Not Abandoned,4,39,Credit Card,26,1,Friday,Winter,Short,2024,Q1,January
8054,20-06-2024,Desktop,New User,Social Media,409,Toys & Baby,1712.12,3,0,0,5136.36,6,669,Added,Purchased,Not Abandoned,2,7,Debit Card,20,6,Thursday,Autumn,Short,2024,Q2,June
9963,25-12-2024,Tablet,New User,Social Media,494,Fashion,147.88,1,0,0,0,9,54,Not Added,Not Purchased,Not Abandoned,4,0,UPI,25,12,Wednesday,Winter,Very Short,2024,Q4,December
6978,28-02-2024,Desktop,Returning User,Social Media,99,Beauty & Personal Care,761.37,3,15,342.62,0,2,765,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,28,2,Wednesday,Winter,Short,2024,Q1,February
4682,30-03-2024,Desktop,Returning User,Direct,245,Fashion,270.76,3,10,81.23,0,21,751,Not Added,Not Purchased,Not Abandoned,4,0,UPI,30,3,Saturday,Summer,Short,2024,Q1,March
4657,06-03-2024,Mobile,Returning User,Social Media,410,Toys & Baby,1251.49,3,0,0,3754.47,11,189,Added,Purchased,Not Abandoned,4,42,Cash on Delivery,6,3,Wednesday,Summer,Very Short,2024,Q1,March
4761,04-02-2024,Desktop,New User,Organic Search,814,Grocery,197.03,3,5,29.55,0,24,1159,Not Added,Not Purchased,Not Abandoned,4,0,EMI,4,2,Sunday,Winter,Long,2024,Q1,February
8325,08-08-2024,Desktop,New User,Referral,395,Sports & Fitness,305.41,4,0,0,0,10,1056,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,8,8,Thursday,Autumn,Long,2024,Q3,August
3890,18-04-2024,Desktop,New User,Direct,566,Sports & Fitness,394.1,3,5,59.12,0,9,718,Not Added,Not Purchased,Not Abandoned,4,0,EMI,18,4,Thursday,Summer,Short,2024,Q2,April
2502,01-10-2024,Desktop,New User,Social Media,627,Grocery,374.68,3,20,224.81,0,18,30,Added,Not Purchased,Abandoned,4,0,UPI,1,10,Tuesday,Spring,Very Short,2024,Q4,October
4008,26-05-2024,Mobile,Returning User,Paid Ads,178,Fashion,458.63,3,0,0,0,17,1690,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,26,5,Sunday,Summer,Very Long,2024,Q2,May
1204,20-08-2024,Mobile,New User,Paid Ads,242,Books,632.95,3,0,0,0,8,890,Not Added,Not Purchased,Not Abandoned,4,0,EMI,20,8,Tuesday,Autumn,Short,2024,Q3,August
1955,02-02-2024,Mobile,New User,Organic Search,476,Fashion,489.49,3,30,440.54,0,17,723,Added,Not Purchased,Abandoned,4,0,EMI,2,2,Friday,Winter,Short,2024,Q1,February
1810,30-04-2024,Desktop,Returning User,Social Media,353,Books,456.74,1,5,22.84,0,20,1006,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,30,4,Tuesday,Summer,Long,2024,Q2,April
7943,31-05-2024,Desktop,Returning User,Direct,732,Toys & Baby,825.76,4,20,660.61,2642.43,6,1752,Added,Purchased,Not Abandoned,5,21,EMI,31,5,Friday,Summer,Very Long,2024,Q2,May
7500,22-01-2024,Tablet,Returning User,Organic Search,370,Sports & Fitness,486.38,1,0,0,0,7,1641,Added,Not Purchased,Abandoned,4,0,EMI,22,1,Monday,Winter,Very Long,2024,Q1,January
7270,02-06-2024,Mobile,New User,Paid Ads,403,Sports & Fitness,455.57,1,5,22.78,0,9,659,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,2,6,Sunday,Autumn,Short,2024,Q2,June
5156,20-06-2024,Desktop,Returning User,Organic Search,154,Fashion,496.86,3,10,149.06,0,17,1694,Not Added,Not Purchased,Not Abandoned,4,0,EMI,20,6,Thursday,Autumn,Very Long,2024,Q2,June
7452,27-05-2024,Desktop,New User,Referral,631,Fashion,646.61,3,0,0,0,20,202,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,27,5,Monday,Summer,Very Short,2024,Q2,May
2451,03-07-2024,Mobile,Returning User,Email Campaign,658,Grocery,676.24,3,20,405.74,1622.98,16,461,Added,Purchased,Not Abandoned,5,13,Credit Card,3,7,Wednesday,Autumn,Short,2024,Q3,July
9104,17-10-2024,Mobile,Returning User,Direct,415,Toys & Baby,1681.91,3,20,1009.15,0,17,19,Not Added,Not Purchased,Not Abandoned,4,0,EMI,17,10,Thursday,Spring,Very Short,2024,Q4,October
5508,08-10-2024,Desktop,New User,Referral,601,Home & Kitchen,1707.61,2,20,683.04,2732.18,21,1318,Added,Purchased,Not Abandoned,5,24,EMI,8,10,Tuesday,Spring,Long,2024,Q4,October
9441,06-01-2024,Desktop,New User,Direct,874,Beauty & Personal Care,480.06,2,20,192.02,0,22,1071,Added,Not Purchased,Abandoned,4,0,UPI,6,1,Saturday,Winter,Long,2024,Q1,January
2370,21-08-2024,Mobile,New User,Direct,360,Home & Kitchen,1134.82,3,30,1021.34,0,9,1264,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,21,8,Wednesday,Autumn,Long,2024,Q3,August
5475,25-11-2024,Mobile,New User,Referral,15,Home & Kitchen,888.19,1,5,44.41,0,24,1282,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,25,11,Monday,Spring,Long,2024,Q4,November
7266,14-11-2024,Mobile,New User,Paid Ads,142,Beauty & Personal Care,520.42,3,5,78.06,0,18,98,Added,Not Purchased,Abandoned,4,0,Net Banking,14,11,Thursday,Spring,Very Short,2024,Q4,November
5460,28-04-2024,Desktop,New User,Email Campaign,578,Fashion,315.75,3,0,0,0,11,918,Not Added,Not Purchased,Not Abandoned,4,0,UPI,28,4,Sunday,Summer,Long,2024,Q2,April
5014,12-10-2024,Desktop,New User,Email Campaign,707,Books,783.46,1,0,0,0,8,1255,Added,Not Purchased,Abandoned,4,0,UPI,12,10,Saturday,Spring,Long,2024,Q4,October
2495,19-10-2024,Mobile,New User,Direct,483,Electronics,536.34,1,0,0,0,18,149,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,19,10,Saturday,Spring,Very Short,2024,Q4,October
4428,13-05-2024,Desktop,New User,Social Media,622,Sports & Fitness,269.37,4,0,0,0,8,1291,Not Added,Not Purchased,Not Abandoned,4,0,EMI,13,5,Monday,Summer,Long,2024,Q2,May
3148,13-11-2024,Tablet,New User,Organic Search,12,Home & Kitchen,671.83,3,10,201.55,0,22,165,Added,Not Purchased,Abandoned,4,0,EMI,13,11,Wednesday,Spring,Very Short,2024,Q4,November
3713,18-08-2024,Mobile,New User,Direct,597,Beauty & Personal Care,502.22,3,15,226,0,3,1347,Added,Not Purchased,Abandoned,4,0,UPI,18,8,Sunday,Autumn,Long,2024,Q3,August
7152,01-10-2024,Mobile,Returning User,Direct,572,Electronics,543.67,2,0,0,0,22,974,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,1,10,Tuesday,Spring,Long,2024,Q4,October
6671,29-09-2024,Mobile,New User,Direct,850,Grocery,1017.34,2,25,508.67,0,12,827,Not Added,Not Purchased,Not Abandoned,4,0,UPI,29,9,Sunday,Spring,Short,2024,Q3,September
6464,12-10-2024,Mobile,New User,Social Media,353,Toys & Baby,889.74,2,15,266.92,0,13,1787,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,12,10,Saturday,Spring,Very Long,2024,Q4,October
4255,15-12-2024,Desktop,Returning User,Organic Search,722,Toys & Baby,561.28,1,15,84.19,0,13,786,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,15,12,Sunday,Winter,Short,2024,Q4,December
9636,08-11-2024,Desktop,New User,Social Media,218,Sports & Fitness,191.56,1,20,38.31,0,9,247,Added,Not Purchased,Abandoned,4,0,EMI,8,11,Friday,Spring,Very Short,2024,Q4,November
1788,03-06-2024,Desktop,New User,Direct,807,Fashion,443.67,3,25,332.75,0,11,758,Not Added,Not Purchased,Not Abandoned,4,0,UPI,3,6,Monday,Autumn,Short,2024,Q2,June
4082,24-07-2024,Mobile,Returning User,Organic Search,496,Books,1791.4,4,10,716.56,0,22,260,Added,Not Purchased,Abandoned,4,0,Net Banking,24,7,Wednesday,Autumn,Very Short,2024,Q3,July
2061,24-08-2024,Desktop,New User,Direct,683,Electronics,188.4,4,10,75.36,0,16,1354,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,24,8,Saturday,Autumn,Long,2024,Q3,August
4050,08-11-2024,Mobile,Returning User,Social Media,472,Grocery,255.41,2,0,0,0,23,352,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,8,11,Friday,Spring,Very Short,2024,Q4,November
9656,23-05-2024,Mobile,Returning User,Email Campaign,670,Electronics,298.03,1,0,0,0,4,43,Not Added,Not Purchased,Not Abandoned,4,0,UPI,23,5,Thursday,Summer,Very Short,2024,Q2,May
4296,24-04-2024,Mobile,Returning User,Referral,727,Sports & Fitness,317.01,3,15,142.65,0,22,1469,Added,Not Purchased,Abandoned,4,0,Debit Card,24,4,Wednesday,Summer,Very Long,2024,Q2,April
9176,26-09-2024,Desktop,Returning User,Email Campaign,681,Books,213.92,4,10,85.57,770.11,19,306,Added,Purchased,Not Abandoned,4,49,Cash on Delivery,26,9,Thursday,Spring,Very Short,2024,Q3,September
5455,14-12-2024,Desktop,New User,Email Campaign,884,Toys & Baby,916.89,2,15,275.07,0,15,1386,Added,Not Purchased,Abandoned,4,0,UPI,14,12,Saturday,Winter,Very Long,2024,Q4,December
7296,28-11-2024,Desktop,New User,Paid Ads,849,Grocery,976.56,4,15,585.94,0,19,1600,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,28,11,Thursday,Spring,Very Long,2024,Q4,November
5116,24-02-2024,Desktop,New User,Organic Search,715,Fashion,333.47,2,0,0,0,11,421,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,24,2,Saturday,Winter,Very Short,2024,Q1,February
3392,01-12-2024,Mobile,New User,Email Campaign,471,Beauty & Personal Care,593.22,4,20,474.58,0,18,1532,Added,Not Purchased,Abandoned,4,0,Debit Card,1,12,Sunday,Winter,Very Long,2024,Q4,December
7877,15-10-2024,Mobile,Returning User,Email Campaign,83,Sports & Fitness,243.59,1,20,48.72,0,18,426,Added,Not Purchased,Abandoned,4,0,Net Banking,15,10,Tuesday,Spring,Very Short,2024,Q4,October
9721,27-02-2024,Desktop,Returning User,Social Media,369,Beauty & Personal Care,1386.25,2,10,277.25,0,10,1496,Added,Not Purchased,Abandoned,4,0,UPI,27,2,Tuesday,Winter,Very Long,2024,Q1,February
3371,03-01-2024,Tablet,New User,Referral,545,Electronics,354.8,3,0,0,0,13,1101,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,3,1,Wednesday,Winter,Long,2024,Q1,January
8007,15-03-2024,Desktop,Returning User,Paid Ads,864,Electronics,660.17,3,10,198.05,0,1,161,Added,Not Purchased,Abandoned,4,0,Net Banking,15,3,Friday,Summer,Very Short,2024,Q1,March
3349,05-12-2024,Mobile,New User,Organic Search,284,Beauty & Personal Care,479.14,4,0,0,0,10,1485,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,5,12,Thursday,Winter,Very Long,2024,Q4,December
7451,02-10-2024,Tablet,Returning User,Referral,871,Books,1783.44,2,0,0,0,6,1732,Added,Not Purchased,Abandoned,4,0,Net Banking,2,10,Wednesday,Spring,Very Long,2024,Q4,October
8100,28-07-2024,Mobile,New User,Social Media,521,Electronics,173.91,3,30,156.52,0,12,135,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,28,7,Sunday,Autumn,Very Short,2024,Q3,July
5043,18-08-2024,Mobile,Returning User,Social Media,784,Home & Kitchen,1301.52,3,20,780.91,0,13,215,Added,Not Purchased,Abandoned,4,0,Debit Card,18,8,Sunday,Autumn,Very Short,2024,Q3,August
7631,30-05-2024,Mobile,Returning User,Paid Ads,637,Grocery,350.27,4,10,140.11,0,15,807,Not Added,Not Purchased,Not Abandoned,4,0,EMI,30,5,Thursday,Summer,Short,2024,Q2,May
3449,26-11-2024,Mobile,Returning User,Email Campaign,516,Toys & Baby,1499.31,1,30,449.79,1049.52,5,1511,Added,Purchased,Not Abandoned,2,8,EMI,26,11,Tuesday,Spring,Very Long,2024,Q4,November
1713,27-02-2024,Desktop,Returning User,Organic Search,726,Toys & Baby,1086.95,1,5,54.35,0,9,1792,Not Added,Not Purchased,Not Abandoned,4,0,UPI,27,2,Tuesday,Winter,Very Long,2024,Q1,February
1867,24-04-2024,Desktop,Returning User,Organic Search,563,Grocery,330.73,1,30,99.22,0,8,475,Added,Not Purchased,Abandoned,4,0,Credit Card,24,4,Wednesday,Summer,Short,2024,Q2,April
5022,14-03-2024,Mobile,Returning User,Paid Ads,730,Grocery,222.24,3,0,0,0,1,1462,Not Added,Not Purchased,Not Abandoned,4,0,EMI,14,3,Thursday,Summer,Very Long,2024,Q1,March
9122,05-11-2024,Mobile,Returning User,Email Campaign,403,Toys & Baby,1390.1,3,0,0,0,14,476,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,5,11,Tuesday,Spring,Short,2024,Q4,November
2148,16-07-2024,Desktop,New User,Email Campaign,32,Fashion,385.29,1,0,0,0,19,113,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,16,7,Tuesday,Autumn,Very Short,2024,Q3,July
5101,06-09-2024,Desktop,Returning User,Social Media,189,Fashion,675.87,3,10,202.76,0,14,1213,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,6,9,Friday,Spring,Long,2024,Q3,September
7335,01-12-2024,Mobile,Returning User,Social Media,474,Toys & Baby,739.72,1,0,0,0,14,1255,Added,Not Purchased,Abandoned,4,0,UPI,1,12,Sunday,Winter,Long,2024,Q4,December
2821,12-03-2024,Mobile,New User,Paid Ads,90,Toys & Baby,1926.47,4,20,1541.18,6164.7,23,954,Added,Purchased,Not Abandoned,4,12,Debit Card,12,3,Tuesday,Summer,Long,2024,Q1,March
7493,18-12-2024,Desktop,New User,Email Campaign,411,Home & Kitchen,569.02,4,0,0,0,2,1768,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,18,12,Wednesday,Winter,Very Long,2024,Q4,December
3753,16-02-2024,Tablet,New User,Referral,11,Fashion,628.99,4,15,377.39,0,13,32,Added,Not Purchased,Abandoned,4,0,Credit Card,16,2,Friday,Winter,Very Short,2024,Q1,February
8277,02-10-2024,Mobile,New User,Direct,458,Toys & Baby,1136.24,4,15,681.74,0,13,853,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,2,10,Wednesday,Spring,Short,2024,Q4,October
6212,13-09-2024,Desktop,Returning User,Organic Search,191,Toys & Baby,1076.93,1,10,107.69,0,22,198,Added,Not Purchased,Abandoned,4,0,Debit Card,13,9,Friday,Spring,Very Short,2024,Q3,September
5921,28-10-2024,Desktop,Returning User,Email Campaign,670,Home & Kitchen,1471.15,4,10,588.46,5296.14,9,1760,Added,Purchased,Not Abandoned,5,25,Debit Card,28,10,Monday,Spring,Very Long,2024,Q4,October
2590,27-02-2024,Mobile,New User,Referral,484,Fashion,378.3,3,15,170.24,964.67,7,347,Added,Purchased,Not Abandoned,2,32,Credit Card,27,2,Tuesday,Winter,Very Short,2024,Q1,February
5168,16-12-2024,Tablet,Returning User,Organic Search,814,Grocery,509.26,3,30,458.33,0,12,1454,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,16,12,Monday,Winter,Very Long,2024,Q4,December
8708,16-10-2024,Desktop,New User,Social Media,810,Toys & Baby,1889.33,3,25,1417,0,19,1654,Not Added,Not Purchased,Not Abandoned,4,0,UPI,16,10,Wednesday,Spring,Very Long,2024,Q4,October
1175,10-02-2024,Desktop,Returning User,Direct,355,Home & Kitchen,992.27,3,0,0,0,12,68,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,10,2,Saturday,Winter,Very Short,2024,Q1,February
7825,22-07-2024,Desktop,Returning User,Social Media,373,Sports & Fitness,104.17,3,5,15.63,0,10,721,Not Added,Not Purchased,Not Abandoned,4,0,UPI,22,7,Monday,Autumn,Short,2024,Q3,July
5434,25-10-2024,Mobile,New User,Direct,460,Beauty & Personal Care,503.11,3,0,0,1509.33,24,1036,Added,Purchased,Not Abandoned,5,39,Cash on Delivery,25,10,Friday,Spring,Long,2024,Q4,October
7474,23-06-2024,Desktop,New User,Referral,576,Toys & Baby,1660.47,2,5,166.05,0,15,444,Added,Not Purchased,Abandoned,4,0,Credit Card,23,6,Sunday,Autumn,Very Short,2024,Q2,June
6969,19-05-2024,Desktop,Returning User,Paid Ads,590,Grocery,787.58,4,10,315.03,2835.29,9,1047,Added,Purchased,Not Abandoned,4,44,Debit Card,19,5,Sunday,Summer,Long,2024,Q2,May
4888,10-04-2024,Mobile,Returning User,Email Campaign,415,Electronics,443.45,2,0,0,0,4,391,Added,Not Purchased,Abandoned,4,0,UPI,10,4,Wednesday,Summer,Very Short,2024,Q2,April
3777,07-07-2024,Desktop,New User,Paid Ads,469,Home & Kitchen,768.29,3,0,0,2304.87,1,1385,Added,Purchased,Not Abandoned,3,45,Cash on Delivery,7,7,Sunday,Autumn,Very Long,2024,Q3,July
6645,25-12-2024,Tablet,Returning User,Organic Search,12,Beauty & Personal Care,1464.85,2,15,439.46,0,18,311,Not Added,Not Purchased,Not Abandoned,4,0,UPI,25,12,Wednesday,Winter,Very Short,2024,Q4,December
2261,09-08-2024,Desktop,New User,Paid Ads,65,Beauty & Personal Care,566.88,1,15,85.03,0,15,1765,Not Added,Not Purchased,Not Abandoned,4,0,EMI,9,8,Friday,Autumn,Very Long,2024,Q3,August
6256,20-09-2024,Desktop,Returning User,Organic Search,384,Home & Kitchen,1902.24,4,10,760.9,6848.06,1,1710,Added,Purchased,Not Abandoned,4,42,Net Banking,20,9,Friday,Spring,Very Long,2024,Q3,September
1852,11-10-2024,Mobile,Returning User,Social Media,842,Home & Kitchen,1941.97,1,5,97.1,0,8,1340,Added,Not Purchased,Abandoned,4,0,Credit Card,11,10,Friday,Spring,Long,2024,Q4,October
6847,10-10-2024,Mobile,New User,Email Campaign,333,Home & Kitchen,947.09,1,0,0,0,7,161,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,10,10,Thursday,Spring,Very Short,2024,Q4,October
6658,26-05-2024,Mobile,Returning User,Organic Search,891,Fashion,520.82,3,0,0,1562.46,19,87,Added,Purchased,Not Abandoned,1,15,Debit Card,26,5,Sunday,Summer,Very Short,2024,Q2,May
1759,07-10-2024,Desktop,Returning User,Referral,284,Fashion,576.32,2,20,230.53,922.11,23,965,Added,Purchased,Not Abandoned,4,23,Cash on Delivery,7,10,Monday,Spring,Long,2024,Q4,October
7816,29-04-2024,Desktop,New User,Direct,45,Books,233.01,3,10,69.9,0,21,435,Added,Not Purchased,Abandoned,4,0,UPI,29,4,Monday,Summer,Very Short,2024,Q2,April
