customer_id,total_purchases,total_revenue,avg_order_value,product_category,device_type,payment_method,marketing_channel,days_since_purchase,churn_status,is_churned,churn_risk
1557,1,1890.24,1890.24,Fashion,Mobile,Debit Card,Social Media,348,Churned,1,Churned
1560,1,1852.44,1852.44,Electronics,Tablet,UPI,Referral,21,Active,0,Low Risk
1564,1,1536.96,1536.96,Fashion,Desktop,EMI,Email Campaign,188,Churned,1,Churned
1566,1,589.15,589.15,Toys & Baby,Desktop,Net Banking,Paid Ads,109,Churned,1,Churned
1569,1,2879.92,2879.92,Grocery,Mobile,EMI,Organic Search,290,Churned,1,Churned
1570,1,3623.82,3623.82,Beauty & Personal Care,Desktop,EMI,Organic Search,282,Churned,1,Churned
1571,1,2562.31,2562.31,Beauty & Personal Care,Mobile,Cash on Delivery,Organic Search,320,Churned,1,Churned
1577,1,1887.37,1887.37,Toys & Baby,Mobile,UPI,Social Media,210,Churned,1,Churned
1581,1,956.08,956.08,Electronics,Desktop,UPI,Organic Search,302,Churned,1,Churned
1585,1,4847.17,4847.17,Toys & Baby,Mobile,Debit Card,Direct,299,Churned,1,Churned
1589,1,1146.6,1146.6,Beauty & Personal Care,Desktop,UPI,Referral,348,Churned,1,Churned
1595,1,253.56,253.56,Sports & Fitness,Desktop,Credit Card,Paid Ads,102,Churned,1,Churned
1599,2,3167.7400000000002,1583.8700000000001,Grocery,Desktop,Debit Card,Direct,228,Churned,1,Churned
1600,1,970.88,970.88,Sports & Fitness,Mobile,Credit Card,Direct,35,Active,0,Medium Risk
1601,1,1166.22,1166.22,Grocery,Mobile,Debit Card,Direct,135,Churned,1,Churned
1604,1,425.65,425.65,Beauty & Personal Care,Desktop,Cash on Delivery,Referral,253,Churned,1,Churned
1607,1,766.55,766.55,Grocery,Desktop,Credit Card,Paid Ads,299,Churned,1,Churned
1608,4,8634.02,2158.505,Sports & Fitness,Desktop,Credit Card,Referral,79,Active,0,High Risk
1612,1,2539.1,2539.1,Fashion,Mobile,UPI,Organic Search,45,Active,0,Medium Risk
1613,2,2440.56,1220.28,Books,Desktop,Cash on Delivery,Email Campaign,83,Active,0,High Risk
1615,1,2330.22,2330.22,Toys & Baby,Desktop,Debit Card,Paid Ads,275,Churned,1,Churned
1618,2,1529.82,764.91,Fashion,Desktop,Debit Card,Organic Search,33,Active,0,Medium Risk
1620,1,4390.95,4390.95,Home & Kitchen,Mobile,Cash on Delivery,Email Campaign,356,Churned,1,Churned
1622,1,1951.13,1951.13,Toys & Baby,Mobile,Debit Card,Email Campaign,214,Churned,1,Churned
1624,2,1483.5700000000002,741.7850000000001,Books,Desktop,Cash on Delivery,Email Campaign,154,Churned,1,Churned
1627,1,1327.0,1327.0,Home & Kitchen,Desktop,Net Banking,Email Campaign,140,Churned,1,Churned
1629,1,432.01,432.01,Electronics,Mobile,Credit Card,Organic Search,137,Churned,1,Churned
1631,1,2336.52,2336.52,Fashion,Mobile,Net Banking,Paid Ads,105,Churned,1,Churned
1632,2,1683.5900000000001,841.7950000000001,Electronics,Desktop,Credit Card,Email Campaign,15,Active,0,Low Risk
1635,2,1696.4,848.2,Beauty & Personal Care,Desktop,Net Banking,Organic Search,201,Churned,1,Churned
1640,1,765.98,765.98,Fashion,Mobile,Debit Card,Direct,235,Churned,1,Churned
1641,1,1094.88,1094.88,Books,Mobile,Net Banking,Email Campaign,40,Active,0,Medium Risk
1644,2,1552.99,776.495,Grocery,Desktop,Cash on Delivery,Paid Ads,191,Churned,1,Churned
1645,1,3067.74,3067.74,Beauty & Personal Care,Desktop,Net Banking,Social Media,225,Churned,1,Churned
1646,2,5386.24,2693.12,Home & Kitchen,Desktop,EMI,Direct,250,Churned,1,Churned
1647,2,3613.1000000000004,1806.5500000000002,Beauty & Personal Care,Desktop,Credit Card,Direct,112,Churned,1,Churned
1649,1,1929.76,1929.76,Home & Kitchen,Mobile,UPI,Direct,237,Churned,1,Churned
1657,2,1068.19,534.095,Electronics,Desktop,Debit Card,Referral,201,Churned,1,Churned
1658,1,1048.12,1048.12,Electronics,Tablet,Debit Card,Social Media,102,Churned,1,Churned
1659,1,809.91,809.91,Grocery,Desktop,Debit Card,Direct,44,Active,0,Medium Risk
1661,3,10152.52,3384.1733333333336,Electronics,Desktop,EMI,Direct,134,Churned,1,Churned
1667,1,3170.98,3170.98,Home & Kitchen,Mobile,Net Banking,Email Campaign,58,Active,0,Medium Risk
1668,1,722.8,722.8,Sports & Fitness,Desktop,EMI,Direct,68,Active,0,High Risk
1672,1,807.22,807.22,Electronics,Tablet,EMI,Paid Ads,248,Churned,1,Churned
1673,1,1104.84,1104.84,Electronics,Desktop,Net Banking,Social Media,212,Churned,1,Churned
1675,2,5207.360000000001,2603.6800000000003,Beauty & Personal Care,Desktop,EMI,Direct,37,Active,0,Medium Risk
1676,2,3942.9700000000003,1971.4850000000001,Electronics,Desktop,Credit Card,Referral,213,Churned,1,Churned
1681,1,407.71,407.71,Electronics,Mobile,Net Banking,Email Campaign,309,Churned,1,Churned
1682,1,2536.28,2536.28,Home & Kitchen,Desktop,Credit Card,Direct,99,Churned,1,Churned
1683,1,1929.0,1929.0,Home & Kitchen,Desktop,Net Banking,Paid Ads,251,Churned,1,Churned
1687,1,1318.78,1318.78,Books,Tablet,Debit Card,Paid Ads,178,Churned,1,Churned
1688,1,1141.31,1141.31,Toys & Baby,Mobile,EMI,Paid Ads,338,Churned,1,Churned
1690,2,3004.06,1502.03,Books,Desktop,Credit Card,Referral,39,Active,0,Medium Risk
1694,1,3849.17,3849.17,Grocery,Desktop,Cash on Delivery,Direct,233,Churned,1,Churned
1695,1,725.39,725.39,Fashion,Tablet,Cash on Delivery,Direct,67,Active,0,High Risk
1697,1,1989.62,1989.62,Home & Kitchen,Desktop,UPI,Direct,334,Churned,1,Churned
1698,2,4020.0,2010.0,Fashion,Desktop,Debit Card,Social Media,246,Churned,1,Churned
1699,1,1136.57,1136.57,Grocery,Tablet,EMI,Email Campaign,203,Churned,1,Churned
1702,2,805.1700000000001,402.58500000000004,Books,Mobile,Cash on Delivery,Paid Ads,287,Churned,1,Churned
1703,1,2702.64,2702.64,Fashion,Desktop,EMI,Referral,313,Churned,1,Churned
1706,1,1735.8,1735.8,Fashion,Desktop,Net Banking,Social Media,114,Churned,1,Churned
1708,2,1565.29,782.645,Beauty & Personal Care,Desktop,Net Banking,Direct,16,Active,0,Low Risk
1709,1,1876.09,1876.09,Home & Kitchen,Desktop,Cash on Delivery,Direct,149,Churned,1,Churned
1710,1,6703.32,6703.32,Books,Desktop,Cash on Delivery,Email Campaign,166,Churned,1,Churned
1711,3,1730.48,576.8266666666667,Electronics,Desktop,Cash on Delivery,Email Campaign,103,Churned,1,Churned
1712,1,3794.86,3794.86,Toys & Baby,Mobile,Cash on Delivery,Email Campaign,18,Active,0,Low Risk
1713,1,1641.2,1641.2,Books,Mobile,UPI,Organic Search,257,Churned,1,Churned
1719,2,4606.89,2303.445,Electronics,Desktop,Credit Card,Organic Search,3,Active,0,Low Risk
1720,1,2791.04,2791.04,Beauty & Personal Care,Mobile,Cash on Delivery,Social Media,353,Churned,1,Churned
1722,2,2146.9700000000003,1073.4850000000001,Electronics,Desktop,Cash on Delivery,Email Campaign,34,Active,0,Medium Risk
1723,1,365.57,365.57,Books,Mobile,Credit Card,Paid Ads,130,Churned,1,Churned
1728,1,4775.0,4775.0,Home & Kitchen,Desktop,UPI,Email Campaign,135,Churned,1,Churned
1730,1,681.53,681.53,Home & Kitchen,Mobile,Net Banking,Paid Ads,15,Active,0,Low Risk
1731,1,1130.1,1130.1,Sports & Fitness,Mobile,Credit Card,Organic Search,74,Active,0,High Risk
1732,1,415.91,415.91,Toys & Baby,Desktop,Net Banking,Referral,82,Active,0,High Risk
1733,1,688.34,688.34,Home & Kitchen,Desktop,Cash on Delivery,Direct,364,Churned,1,Churned
1736,1,2510.82,2510.82,Home & Kitchen,Desktop,Debit Card,Paid Ads,319,Churned,1,Churned
1738,3,13800.96,4600.32,Toys & Baby,Mobile,Credit Card,Paid Ads,12,Active,0,Low Risk
1742,1,1286.8,1286.8,Beauty & Personal Care,Tablet,Debit Card,Organic Search,4,Active,0,Low Risk
1745,2,1012.98,506.49,Electronics,Desktop,UPI,Email Campaign,163,Churned,1,Churned
1746,1,288.04,288.04,Grocery,Desktop,UPI,Organic Search,63,Active,0,High Risk
1747,3,5489.889999999999,1829.9633333333331,Fashion,Mobile,Cash on Delivery,Direct,89,Active,0,High Risk
1749,1,882.81,882.81,Books,Tablet,Net Banking,Direct,345,Churned,1,Churned
1751,1,1128.93,1128.93,Grocery,Mobile,Debit Card,Paid Ads,38,Active,0,Medium Risk
1756,1,666.3,666.3,Sports & Fitness,Mobile,Debit Card,Social Media,254,Churned,1,Churned
1757,1,794.94,794.94,Home & Kitchen,Mobile,Debit Card,Paid Ads,137,Churned,1,Churned
1759,1,922.11,922.11,Fashion,Desktop,Cash on Delivery,Referral,85,Active,0,High Risk
1762,1,4314.87,4314.87,Toys & Baby,Desktop,Debit Card,Organic Search,139,Churned,1,Churned
1763,1,5219.03,5219.03,Home & Kitchen,Mobile,Cash on Delivery,Organic Search,133,Churned,1,Churned
1764,1,1182.76,1182.76,Fashion,Desktop,Debit Card,Organic Search,37,Active,0,Medium Risk
1765,3,6114.2,2038.0666666666666,Beauty & Personal Care,Desktop,Cash on Delivery,Direct,218,Churned,1,Churned
1766,1,606.83,606.83,Fashion,Mobile,Debit Card,Email Campaign,70,Active,0,High Risk
1767,1,537.62,537.62,Sports & Fitness,Desktop,Net Banking,Referral,97,Churned,1,Churned
1770,1,678.33,678.33,Fashion,Mobile,Credit Card,Social Media,225,Churned,1,Churned
1773,4,4761.9400000000005,1190.4850000000001,Electronics,Mobile,Debit Card,Email Campaign,72,Active,0,High Risk
1777,1,150.84,150.84,Sports & Fitness,Mobile,Credit Card,Referral,258,Churned,1,Churned
1778,1,1006.0,1006.0,Electronics,Tablet,Cash on Delivery,Social Media,123,Churned,1,Churned
1780,1,3213.85,3213.85,Home & Kitchen,Mobile,Credit Card,Paid Ads,230,Churned,1,Churned
1781,1,752.89,752.89,Toys & Baby,Desktop,Net Banking,Paid Ads,354,Churned,1,Churned
1783,1,958.94,958.94,Fashion,Mobile,Credit Card,Organic Search,34,Active,0,Medium Risk
1786,2,2626.37,1313.185,Books,Mobile,Debit Card,Email Campaign,331,Churned,1,Churned
1787,1,1424.09,1424.09,Beauty & Personal Care,Mobile,EMI,Email Campaign,348,Churned,1,Churned
1788,1,632.04,632.04,Electronics,Tablet,Cash on Delivery,Referral,158,Churned,1,Churned
1789,1,4764.74,4764.74,Books,Desktop,Debit Card,Direct,307,Churned,1,Churned
1795,1,527.61,527.61,Fashion,Desktop,Cash on Delivery,Organic Search,27,Active,0,Low Risk
1797,1,2043.63,2043.63,Toys & Baby,Mobile,Debit Card,Email Campaign,200,Churned,1,Churned
1798,1,3230.25,3230.25,Grocery,Desktop,UPI,Social Media,106,Churned,1,Churned
1800,1,1153.65,1153.65,Grocery,Desktop,Debit Card,Direct,275,Churned,1,Churned
1801,1,2547.22,2547.22,Beauty & Personal Care,Mobile,Debit Card,Email Campaign,166,Churned,1,Churned
1802,1,1337.24,1337.24,Beauty & Personal Care,Tablet,Credit Card,Social Media,19,Active,0,Low Risk
1803,1,2206.11,2206.11,Fashion,Mobile,Cash on Delivery,Social Media,32,Active,0,Medium Risk
1808,1,506.2,506.2,Toys & Baby,Desktop,Debit Card,Email Campaign,152,Churned,1,Churned
1811,2,2675.0099999999998,1337.5049999999999,Grocery,Mobile,Cash on Delivery,Direct,80,Active,0,High Risk
1812,1,1980.48,1980.48,Fashion,Desktop,Cash on Delivery,Social Media,313,Churned,1,Churned
1814,2,2276.38,1138.19,Beauty & Personal Care,Desktop,EMI,Direct,315,Churned,1,Churned
1815,1,1156.8,1156.8,Sports & Fitness,Desktop,EMI,Direct,136,Churned,1,Churned
1819,1,3192.12,3192.12,Home & Kitchen,Desktop,Net Banking,Organic Search,85,Active,0,High Risk
1823,2,2421.66,1210.83,Books,Desktop,Cash on Delivery,Organic Search,187,Churned,1,Churned
1825,2,2864.42,1432.21,Books,Desktop,Credit Card,Organic Search,79,Active,0,High Risk
1829,1,1398.4,1398.4,Sports & Fitness,Desktop,Cash on Delivery,Paid Ads,13,Active,0,Low Risk
1830,2,1788.8899999999999,894.4449999999999,Sports & Fitness,Desktop,EMI,Referral,4,Active,0,Low Risk
1832,1,1846.82,1846.82,Grocery,Desktop,Credit Card,Direct,16,Active,0,Low Risk
1834,2,1904.63,952.315,Beauty & Personal Care,Mobile,Cash on Delivery,Email Campaign,36,Active,0,Medium Risk
1835,1,177.68,177.68,Electronics,Desktop,EMI,Social Media,363,Churned,1,Churned
1837,1,343.86,343.86,Toys & Baby,Mobile,Credit Card,Paid Ads,232,Churned,1,Churned
1839,1,756.53,756.53,Books,Desktop,EMI,Social Media,332,Churned,1,Churned
1840,2,6283.03,3141.515,Beauty & Personal Care,Desktop,Net Banking,Referral,231,Churned,1,Churned
1841,1,689.02,689.02,Beauty & Personal Care,Mobile,EMI,Social Media,306,Churned,1,Churned
1842,2,2288.83,1144.415,Beauty & Personal Care,Desktop,Cash on Delivery,Paid Ads,214,Churned,1,Churned
1846,1,2908.1,2908.1,Home & Kitchen,Mobile,UPI,Paid Ads,262,Churned,1,Churned
1851,1,5448.2,5448.2,Toys & Baby,Mobile,Net Banking,Organic Search,347,Churned,1,Churned
1853,2,3799.8199999999997,1899.9099999999999,Beauty & Personal Care,Desktop,EMI,Paid Ads,49,Active,0,Medium Risk
1854,2,4694.13,2347.065,Books,Desktop,EMI,Organic Search,83,Active,0,High Risk
1856,1,1251.12,1251.12,Home & Kitchen,Desktop,Cash on Delivery,Paid Ads,278,Churned,1,Churned
1861,2,6969.4400000000005,3484.7200000000003,Beauty & Personal Care,Desktop,Credit Card,Direct,159,Churned,1,Churned
1862,1,787.95,787.95,Electronics,Desktop,EMI,Organic Search,328,Churned,1,Churned
1865,1,934.29,934.29,Books,Desktop,UPI,Organic Search,112,Churned,1,Churned
1867,1,1414.74,1414.74,Grocery,Desktop,Cash on Delivery,Referral,192,Churned,1,Churned
1868,1,550.28,550.28,Beauty & Personal Care,Desktop,Net Banking,Organic Search,186,Churned,1,Churned
1873,1,4479.51,4479.51,Beauty & Personal Care,Desktop,Cash on Delivery,Social Media,143,Churned,1,Churned
1874,1,742.85,742.85,Grocery,Desktop,Net Banking,Direct,254,Churned,1,Churned
1880,1,7776.56,7776.56,Toys & Baby,Mobile,Debit Card,Email Campaign,3,Active,0,Low Risk
1881,1,2444.0,2444.0,Books,Mobile,EMI,Social Media,115,Churned,1,Churned
1885,1,773.51,773.51,Electronics,Mobile,Cash on Delivery,Referral,191,Churned,1,Churned
1886,1,3758.12,3758.12,Home & Kitchen,Tablet,Debit Card,Email Campaign,205,Churned,1,Churned
1889,1,3985.24,3985.24,Beauty & Personal Care,Desktop,UPI,Paid Ads,26,Active,0,Low Risk
1890,1,1673.45,1673.45,Electronics,Desktop,EMI,Email Campaign,306,Churned,1,Churned
1894,1,3616.48,3616.48,Grocery,Desktop,Cash on Delivery,Email Campaign,336,Churned,1,Churned
1899,1,3473.2,3473.2,Grocery,Tablet,Debit Card,Organic Search,112,Churned,1,Churned
1903,1,611.98,611.98,Sports & Fitness,Mobile,UPI,Direct,162,Churned,1,Churned
1908,1,619.54,619.54,Books,Tablet,Cash on Delivery,Organic Search,278,Churned,1,Churned
1914,1,337.89,337.89,Electronics,Desktop,Net Banking,Direct,229,Churned,1,Churned
1915,1,1722.87,1722.87,Home & Kitchen,Mobile,Cash on Delivery,Organic Search,265,Churned,1,Churned
1916,1,211.63,211.63,Fashion,Desktop,Credit Card,Referral,95,Churned,1,Churned
1922,1,742.32,742.32,Sports & Fitness,Desktop,Credit Card,Organic Search,236,Churned,1,Churned
1923,1,2511.84,2511.84,Electronics,Desktop,Net Banking,Organic Search,93,Churned,1,Churned
1926,3,3901.2299999999996,1300.4099999999999,Grocery,Desktop,Cash on Delivery,Organic Search,52,Active,0,Medium Risk
1927,1,944.91,944.91,Electronics,Mobile,Credit Card,Direct,275,Churned,1,Churned
1929,2,2165.5699999999997,1082.7849999999999,Books,Desktop,Credit Card,Email Campaign,58,Active,0,Medium Risk
1930,2,1232.25,616.125,Electronics,Desktop,Cash on Delivery,Paid Ads,222,Churned,1,Churned
1934,2,3780.33,1890.165,Beauty & Personal Care,Mobile,Debit Card,Paid Ads,60,Active,0,Medium Risk
1936,1,1525.02,1525.02,Grocery,Desktop,Credit Card,Direct,109,Churned,1,Churned
1937,1,450.44,450.44,Sports & Fitness,Desktop,EMI,Referral,114,Churned,1,Churned
1941,3,4066.58,1355.5266666666666,Electronics,Desktop,Credit Card,Email Campaign,227,Churned,1,Churned
1943,2,5817.66,2908.83,Home & Kitchen,Desktop,EMI,Email Campaign,107,Churned,1,Churned
1945,1,740.14,740.14,Beauty & Personal Care,Desktop,Debit Card,Paid Ads,355,Churned,1,Churned
1946,1,442.42,442.42,Beauty & Personal Care,Desktop,Net Banking,Email Campaign,203,Churned,1,Churned
1947,1,2008.35,2008.35,Grocery,Mobile,EMI,Paid Ads,221,Churned,1,Churned
1948,1,3147.14,3147.14,Grocery,Mobile,Cash on Delivery,Organic Search,117,Churned,1,Churned
1950,1,3595.68,3595.68,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,322,Churned,1,Churned
1951,4,5702.030000000001,1425.5075000000002,Beauty & Personal Care,Desktop,Debit Card,Paid Ads,26,Active,0,Low Risk
1953,2,4341.24,2170.62,Books,Desktop,EMI,Direct,136,Churned,1,Churned
1955,1,2123.25,2123.25,Grocery,Mobile,Credit Card,Email Campaign,221,Churned,1,Churned
1956,1,1135.6,1135.6,Electronics,Desktop,EMI,Referral,166,Churned,1,Churned
1957,2,2259.73,1129.865,Fashion,Desktop,Credit Card,Direct,206,Churned,1,Churned
1958,2,3011.63,1505.815,Beauty & Personal Care,Desktop,EMI,Organic Search,15,Active,0,Low Risk
1959,1,825.0,825.0,Fashion,Mobile,EMI,Organic Search,313,Churned,1,Churned
1960,2,7002.41,3501.205,Beauty & Personal Care,Desktop,Cash on Delivery,Email Campaign,91,Churned,1,Churned
1963,1,1399.0,1399.0,Sports & Fitness,Desktop,UPI,Referral,258,Churned,1,Churned
1965,1,1619.46,1619.46,Toys & Baby,Tablet,Credit Card,Direct,2,Active,0,Low Risk
1966,1,2704.6,2704.6,Grocery,Desktop,Cash on Delivery,Social Media,187,Churned,1,Churned
1969,1,3084.52,3084.52,Electronics,Desktop,Cash on Delivery,Organic Search,116,Churned,1,Churned
1971,1,1431.76,1431.76,Grocery,Desktop,UPI,Paid Ads,288,Churned,1,Churned
1973,2,10467.41,5233.705,Books,Desktop,Credit Card,Email Campaign,260,Churned,1,Churned
1974,2,1278.26,639.13,Beauty & Personal Care,Desktop,Cash on Delivery,Email Campaign,141,Churned,1,Churned
1977,3,6820.77,2273.59,Fashion,Mobile,Cash on Delivery,Social Media,61,Active,0,High Risk
1979,1,6200.4,6200.4,Books,Tablet,Debit Card,Direct,43,Active,0,Medium Risk
1982,1,1212.63,1212.63,Beauty & Personal Care,Desktop,Credit Card,Referral,104,Churned,1,Churned
1985,1,4485.96,4485.96,Home & Kitchen,Desktop,Cash on Delivery,Referral,253,Churned,1,Churned
1986,1,723.1,723.1,Electronics,Desktop,Debit Card,Referral,230,Churned,1,Churned
1987,1,564.16,564.16,Electronics,Desktop,UPI,Direct,356,Churned,1,Churned
1990,1,4020.52,4020.52,Toys & Baby,Desktop,Credit Card,Social Media,98,Churned,1,Churned
1993,2,756.09,378.045,Electronics,Desktop,Cash on Delivery,Direct,95,Churned,1,Churned
1994,1,355.84,355.84,Fashion,Desktop,Cash on Delivery,Referral,178,Churned,1,Churned
1995,1,493.96,493.96,Electronics,Desktop,Debit Card,Direct,317,Churned,1,Churned
1996,1,3338.77,3338.77,Grocery,Mobile,EMI,Social Media,114,Churned,1,Churned
1997,1,2431.34,2431.34,Beauty & Personal Care,Mobile,EMI,Referral,316,Churned,1,Churned
2002,2,1472.05,736.025,Grocery,Desktop,Debit Card,Email Campaign,144,Churned,1,Churned
2004,1,315.81,315.81,Sports & Fitness,Desktop,Debit Card,Social Media,188,Churned,1,Churned
2008,2,2099.9500000000003,1049.9750000000001,Beauty & Personal Care,Desktop,Cash on Delivery,Direct,196,Churned,1,Churned
2009,2,4369.6,2184.8,Books,Desktop,Credit Card,Email Campaign,191,Churned,1,Churned
2013,2,1609.31,804.655,Books,Mobile,Cash on Delivery,Paid Ads,5,Active,0,Low Risk
2014,1,232.87,232.87,Books,Desktop,Credit Card,Paid Ads,5,Active,0,Low Risk
2017,1,325.76,325.76,Grocery,Desktop,Net Banking,Email Campaign,295,Churned,1,Churned
2020,1,3592.26,3592.26,Grocery,Desktop,Net Banking,Email Campaign,98,Churned,1,Churned
2025,1,407.23,407.23,Electronics,Desktop,Debit Card,Paid Ads,81,Active,0,High Risk
2026,2,7683.26,3841.63,Books,Desktop,Cash on Delivery,Direct,14,Active,0,Low Risk
2027,1,1507.9,1507.9,Electronics,Mobile,Debit Card,Organic Search,256,Churned,1,Churned
2029,1,970.4,970.4,Grocery,Tablet,Cash on Delivery,Organic Search,48,Active,0,Medium Risk
2030,1,415.02,415.02,Books,Mobile,Debit Card,Social Media,272,Churned,1,Churned
2035,1,2652.92,2652.92,Home & Kitchen,Tablet,Net Banking,Email Campaign,256,Churned,1,Churned
2036,1,522.43,522.43,Books,Tablet,Net Banking,Social Media,31,Active,0,Medium Risk
2037,1,3138.17,3138.17,Home & Kitchen,Desktop,Debit Card,Paid Ads,349,Churned,1,Churned
2039,2,1490.94,745.47,Books,Desktop,Credit Card,Direct,142,Churned,1,Churned
2041,2,8680.05,4340.025,Books,Desktop,Debit Card,Email Campaign,17,Active,0,Low Risk
2044,1,843.44,843.44,Fashion,Mobile,EMI,Referral,271,Churned,1,Churned
2046,1,898.84,898.84,Grocery,Desktop,Net Banking,Referral,328,Churned,1,Churned
2048,1,1290.46,1290.46,Fashion,Mobile,Credit Card,Email Campaign,37,Active,0,Medium Risk
2051,1,507.47,507.47,Home & Kitchen,Mobile,Debit Card,Paid Ads,259,Churned,1,Churned
2053,2,1988.96,994.48,Electronics,Desktop,Debit Card,Organic Search,2,Active,0,Low Risk
2054,1,433.5,433.5,Fashion,Desktop,Cash on Delivery,Direct,285,Churned,1,Churned
2055,1,213.01,213.01,Sports & Fitness,Mobile,Debit Card,Referral,11,Active,0,Low Risk
2057,1,2175.32,2175.32,Books,Desktop,Net Banking,Paid Ads,301,Churned,1,Churned
2058,1,1955.16,1955.16,Books,Mobile,UPI,Paid Ads,338,Churned,1,Churned
2063,1,1665.32,1665.32,Sports & Fitness,Mobile,Debit Card,Referral,187,Churned,1,Churned
2064,1,4722.15,4722.15,Books,Desktop,Credit Card,Organic Search,60,Active,0,Medium Risk
2066,2,2298.8,1149.4,Books,Desktop,Debit Card,Referral,40,Active,0,Medium Risk
2068,1,319.95,319.95,Grocery,Desktop,EMI,Organic Search,9,Active,0,Low Risk
2069,2,2338.08,1169.04,Books,Mobile,EMI,Direct,82,Active,0,High Risk
2072,2,1600.6,800.3,Beauty & Personal Care,Desktop,Credit Card,Paid Ads,100,Churned,1,Churned
2073,1,3105.8,3105.8,Toys & Baby,Mobile,Credit Card,Social Media,75,Active,0,High Risk
2074,2,5171.09,2585.545,Beauty & Personal Care,Desktop,EMI,Referral,5,Active,0,Low Risk
2076,1,2587.71,2587.71,Beauty & Personal Care,Desktop,Net Banking,Direct,292,Churned,1,Churned
2077,1,1295.93,1295.93,Home & Kitchen,Desktop,Credit Card,Social Media,297,Churned,1,Churned
2078,1,482.55,482.55,Sports & Fitness,Desktop,Cash on Delivery,Social Media,128,Churned,1,Churned
2079,1,863.97,863.97,Fashion,Tablet,Debit Card,Email Campaign,3,Active,0,Low Risk
