customer_id,total_orders,total_revenue,avg_order_value,product_category,device_type,marketing_channel,lifespan_days,lifespan_months,purchase_freq_monthly,predicted_clv,historical_clv,clv_tier
1498,1,5302.37,5302.37,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,318142.2,5302.37,Platinum
1499,1,131.96,131.96,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,7917.6,131.96,Bronze
1501,1,6016.54,6016.54,Home & Kitchen,Desktop,Social Media,1,0.03,5.0,360992.4,6016.54,Platinum
1503,1,4151.74,4151.74,Books,Tablet,Social Media,1,0.03,5.0,249104.4,4151.74,Platinum
1505,1,574.4,574.4,Sports & Fitness,Desktop,Paid Ads,1,0.03,5.0,34464.0,574.4,Silver
1506,4,11867.1,2966.775,Books,Mobile,Referral,93,3.1,1.2903,45936.36,11867.1,Silver
1509,1,963.2,963.2,Toys & Baby,Desktop,Referral,1,0.03,5.0,57792.0,963.2,Gold
1510,1,4993.48,4993.48,Beauty & Personal Care,Mobile,Direct,1,0.03,5.0,299608.8,4993.48,Platinum
1513,1,165.17,165.17,Fashion,Mobile,Paid Ads,1,0.03,5.0,9910.2,165.17,Bronze
1515,3,1602.91,534.3033333333334,Sports & Fitness,Desktop,Referral,337,11.23,0.2671,1712.55,1602.91,Bronze
1517,1,2029.92,2029.92,Electronics,Mobile,Organic Search,1,0.03,5.0,121795.2,2029.92,Gold
1518,3,6890.76,2296.92,Fashion,Desktop,Email Campaign,335,11.17,0.2686,7403.43,6890.76,Bronze
1521,1,334.46,334.46,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,20067.6,334.46,Silver
1523,1,5576.1,5576.1,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,334566.0,5576.1,Platinum
1524,1,972.99,972.99,Fashion,Desktop,Organic Search,1,0.03,5.0,58379.4,972.99,Gold
1527,1,476.82,476.82,Books,Tablet,Direct,1,0.03,5.0,28609.2,476.82,Silver
1529,2,4588.91,2294.455,Grocery,Mobile,Direct,118,3.93,0.5089,14011.78,4588.91,Bronze
1530,2,1126.92,563.46,Grocery,Desktop,Paid Ads,26,0.87,2.2989,15544.06,1126.92,Bronze
1531,1,2598.35,2598.35,Toys & Baby,Mobile,Referral,1,0.03,5.0,155901.0,2598.35,Platinum
1532,1,3212.5,3212.5,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,192750.0,3212.5,Platinum
1533,1,1858.18,1858.18,Fashion,Mobile,Organic Search,1,0.03,5.0,111490.8,1858.18,Gold
1538,1,1661.69,1661.69,Grocery,Tablet,Direct,1,0.03,5.0,99701.4,1661.69,Gold
1539,2,4421.79,2210.895,Electronics,Desktop,Organic Search,249,8.3,0.241,6393.91,4421.79,Bronze
1543,1,4321.89,4321.89,Home & Kitchen,Mobile,Direct,1,0.03,5.0,259313.4,4321.89,Platinum
1545,2,1395.81,697.905,Sports & Fitness,Desktop,Organic Search,217,7.23,0.2766,2316.49,1395.81,Bronze
1548,1,2348.55,2348.55,Home & Kitchen,Desktop,Direct,1,0.03,5.0,140913.0,2348.55,Platinum
1550,2,7921.13,3960.565,Books,Desktop,Email Campaign,200,6.67,0.2999,14253.28,7921.13,Bronze
1551,1,641.61,641.61,Fashion,Desktop,Paid Ads,1,0.03,5.0,38496.6,641.61,Silver
1555,1,2601.76,2601.76,Beauty & Personal Care,Tablet,Social Media,1,0.03,5.0,156105.6,2601.76,Platinum
1557,1,1890.24,1890.24,Fashion,Mobile,Social Media,1,0.03,5.0,113414.4,1890.24,Gold
1560,1,1852.44,1852.44,Electronics,Tablet,Referral,1,0.03,5.0,111146.4,1852.44,Gold
1564,1,1536.96,1536.96,Fashion,Desktop,Email Campaign,1,0.03,5.0,92217.6,1536.96,Gold
1566,1,589.15,589.15,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,35349.0,589.15,Silver
1569,1,2879.92,2879.92,Grocery,Mobile,Organic Search,1,0.03,5.0,172795.2,2879.92,Platinum
1570,1,3623.82,3623.82,Beauty & Personal Care,Desktop,Organic Search,1,0.03,5.0,217429.2,3623.82,Platinum
1571,1,2562.31,2562.31,Beauty & Personal Care,Mobile,Organic Search,1,0.03,5.0,153738.6,2562.31,Platinum
1577,1,1887.37,1887.37,Toys & Baby,Mobile,Social Media,1,0.03,5.0,113242.2,1887.37,Gold
1581,1,956.08,956.08,Electronics,Desktop,Organic Search,1,0.03,5.0,57364.8,956.08,Gold
1585,1,4847.17,4847.17,Toys & Baby,Mobile,Direct,1,0.03,5.0,290830.2,4847.17,Platinum
1589,1,1146.6,1146.6,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,68796.0,1146.6,Gold
1595,1,253.56,253.56,Sports & Fitness,Desktop,Paid Ads,1,0.03,5.0,15213.6,253.56,Bronze
1599,2,3167.7400000000002,1583.8700000000001,Grocery,Desktop,Direct,59,1.97,1.0152,19295.34,3167.74,Silver
1600,1,970.88,970.88,Sports & Fitness,Mobile,Direct,1,0.03,5.0,58252.8,970.88,Gold
1601,1,1166.22,1166.22,Grocery,Mobile,Direct,1,0.03,5.0,69973.2,1166.22,Gold
1604,1,425.65,425.65,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,25539.0,425.65,Silver
1607,1,766.55,766.55,Grocery,Desktop,Paid Ads,1,0.03,5.0,45993.0,766.55,Silver
1608,4,8634.02,2158.505,Sports & Fitness,Desktop,Referral,239,7.97,0.5019,13000.24,8634.02,Bronze
1612,1,2539.1,2539.1,Fashion,Mobile,Organic Search,1,0.03,5.0,152346.0,2539.1,Platinum
1613,2,2440.56,1220.28,Books,Desktop,Email Campaign,216,7.2,0.2778,4067.93,2440.56,Bronze
1615,1,2330.22,2330.22,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,139813.2,2330.22,Platinum
1618,2,1529.82,764.91,Fashion,Desktop,Organic Search,139,4.63,0.432,3965.29,1529.82,Bronze
1620,1,4390.95,4390.95,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,263457.0,4390.95,Platinum
1622,1,1951.13,1951.13,Toys & Baby,Mobile,Email Campaign,1,0.03,5.0,117067.8,1951.13,Gold
1624,2,1483.5700000000002,741.7850000000001,Books,Desktop,Email Campaign,79,2.63,0.7605,6769.53,1483.57,Bronze
1627,1,1327.0,1327.0,Home & Kitchen,Desktop,Email Campaign,1,0.03,5.0,79620.0,1327.0,Gold
1629,1,432.01,432.01,Electronics,Mobile,Organic Search,1,0.03,5.0,25920.6,432.01,Silver
1631,1,2336.52,2336.52,Fashion,Mobile,Paid Ads,1,0.03,5.0,140191.2,2336.52,Platinum
1632,2,1683.5900000000001,841.7950000000001,Electronics,Desktop,Email Campaign,101,3.37,0.5935,5995.26,1683.59,Bronze
1635,2,1696.4,848.2,Beauty & Personal Care,Desktop,Organic Search,163,5.43,0.3683,3748.7,1696.4,Bronze
1640,1,765.98,765.98,Fashion,Mobile,Direct,1,0.03,5.0,45958.8,765.98,Silver
1641,1,1094.88,1094.88,Books,Mobile,Email Campaign,1,0.03,5.0,65692.8,1094.88,Gold
1644,2,1552.99,776.495,Grocery,Desktop,Paid Ads,62,2.07,0.9662,9002.99,1552.99,Bronze
1645,1,3067.74,3067.74,Beauty & Personal Care,Desktop,Social Media,1,0.03,5.0,184064.4,3067.74,Platinum
1646,2,5386.24,2693.12,Home & Kitchen,Desktop,Direct,35,1.17,1.7094,55243.43,5386.24,Silver
1647,2,3613.1000000000004,1806.5500000000002,Beauty & Personal Care,Desktop,Direct,188,6.27,0.319,6915.47,3613.1,Bronze
1649,1,1929.76,1929.76,Home & Kitchen,Mobile,Direct,1,0.03,5.0,115785.6,1929.76,Gold
1657,2,1068.19,534.095,Electronics,Desktop,Referral,95,3.17,0.6309,4043.53,1068.19,Bronze
1658,1,1048.12,1048.12,Electronics,Tablet,Social Media,1,0.03,5.0,62887.2,1048.12,Gold
1659,1,809.91,809.91,Grocery,Desktop,Direct,1,0.03,5.0,48594.6,809.91,Silver
1661,3,10152.52,3384.1733333333336,Electronics,Desktop,Direct,225,7.5,0.4,16244.03,10152.52,Bronze
1667,1,3170.98,3170.98,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,190258.8,3170.98,Platinum
1668,1,722.8,722.8,Sports & Fitness,Desktop,Direct,1,0.03,5.0,43368.0,722.8,Silver
1672,1,807.22,807.22,Electronics,Tablet,Paid Ads,1,0.03,5.0,48433.2,807.22,Silver
1673,1,1104.84,1104.84,Electronics,Desktop,Social Media,1,0.03,5.0,66290.4,1104.84,Gold
1675,2,5207.360000000001,2603.6800000000003,Beauty & Personal Care,Desktop,Direct,86,2.87,0.6969,21774.06,5207.36,Silver
1676,2,3942.9700000000003,1971.4850000000001,Electronics,Desktop,Referral,119,3.97,0.5038,11918.81,3942.97,Bronze
1681,1,407.71,407.71,Electronics,Mobile,Email Campaign,1,0.03,5.0,24462.6,407.71,Silver
1682,1,2536.28,2536.28,Home & Kitchen,Desktop,Direct,1,0.03,5.0,152176.8,2536.28,Platinum
1683,1,1929.0,1929.0,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,115740.0,1929.0,Gold
1687,1,1318.78,1318.78,Books,Tablet,Paid Ads,1,0.03,5.0,79126.8,1318.78,Gold
1688,1,1141.31,1141.31,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,68478.6,1141.31,Gold
1690,2,3004.06,1502.03,Books,Desktop,Referral,198,6.6,0.303,5461.38,3004.06,Bronze
1694,1,3849.17,3849.17,Grocery,Desktop,Direct,1,0.03,5.0,230950.2,3849.17,Platinum
1695,1,725.39,725.39,Fashion,Tablet,Direct,1,0.03,5.0,43523.4,725.39,Silver
1697,1,1989.62,1989.62,Home & Kitchen,Desktop,Direct,1,0.03,5.0,119377.2,1989.62,Gold
1698,2,4020.0,2010.0,Fashion,Desktop,Social Media,62,2.07,0.9662,23304.74,4020.0,Silver
1699,1,1136.57,1136.57,Grocery,Tablet,Email Campaign,1,0.03,5.0,68194.2,1136.57,Gold
1702,2,805.1700000000001,402.58500000000004,Books,Mobile,Paid Ads,8,0.27,5.0,24155.1,805.17,Silver
1703,1,2702.64,2702.64,Fashion,Desktop,Referral,1,0.03,5.0,162158.4,2702.64,Platinum
1706,1,1735.8,1735.8,Fashion,Desktop,Social Media,1,0.03,5.0,104148.0,1735.8,Gold
1708,2,1565.29,782.645,Beauty & Personal Care,Desktop,Direct,121,4.03,0.4963,4661.12,1565.29,Bronze
1709,1,1876.09,1876.09,Home & Kitchen,Desktop,Direct,1,0.03,5.0,112565.4,1876.09,Gold
1710,1,6703.32,6703.32,Books,Desktop,Email Campaign,1,0.03,5.0,402199.2,6703.32,Platinum
1711,3,1730.48,576.8266666666667,Electronics,Desktop,Email Campaign,161,5.37,0.5587,3867.28,1730.48,Bronze
1712,1,3794.86,3794.86,Toys & Baby,Mobile,Email Campaign,1,0.03,5.0,227691.6,3794.86,Platinum
1713,1,1641.2,1641.2,Books,Mobile,Organic Search,1,0.03,5.0,98472.0,1641.2,Gold
1719,2,4606.89,2303.445,Electronics,Desktop,Organic Search,75,2.5,0.8,22113.07,4606.89,Silver
1720,1,2791.04,2791.04,Beauty & Personal Care,Mobile,Social Media,1,0.03,5.0,167462.4,2791.04,Platinum
1722,2,2146.9700000000003,1073.4850000000001,Electronics,Desktop,Email Campaign,271,9.03,0.2215,2853.32,2146.97,Bronze
1723,1,365.57,365.57,Books,Mobile,Paid Ads,1,0.03,5.0,21934.2,365.57,Silver
1728,1,4775.0,4775.0,Home & Kitchen,Desktop,Email Campaign,1,0.03,5.0,286500.0,4775.0,Platinum
1730,1,681.53,681.53,Home & Kitchen,Mobile,Paid Ads,1,0.03,5.0,40891.8,681.53,Silver
1731,1,1130.1,1130.1,Sports & Fitness,Mobile,Organic Search,1,0.03,5.0,67806.0,1130.1,Gold
1732,1,415.91,415.91,Toys & Baby,Desktop,Referral,1,0.03,5.0,24954.6,415.91,Silver
1733,1,688.34,688.34,Home & Kitchen,Desktop,Direct,1,0.03,5.0,41300.4,688.34,Silver
1736,1,2510.82,2510.82,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,150649.2,2510.82,Platinum
1738,3,13800.96,4600.32,Toys & Baby,Mobile,Paid Ads,269,8.97,0.3344,18460.16,13800.96,Bronze
1742,1,1286.8,1286.8,Beauty & Personal Care,Tablet,Organic Search,1,0.03,5.0,77208.0,1286.8,Gold
1745,2,1012.98,506.49,Electronics,Desktop,Email Campaign,31,1.03,1.9417,11801.42,1012.98,Bronze
1746,1,288.04,288.04,Grocery,Desktop,Organic Search,1,0.03,5.0,17282.4,288.04,Bronze
1747,3,5489.889999999999,1829.9633333333331,Fashion,Mobile,Direct,268,8.93,0.3359,7376.22,5489.89,Bronze
1749,1,882.81,882.81,Books,Tablet,Direct,1,0.03,5.0,52968.6,882.81,Silver
1751,1,1128.93,1128.93,Grocery,Mobile,Paid Ads,1,0.03,5.0,67735.8,1128.93,Gold
1756,1,666.3,666.3,Sports & Fitness,Mobile,Social Media,1,0.03,5.0,39978.0,666.3,Silver
1757,1,794.94,794.94,Home & Kitchen,Mobile,Paid Ads,1,0.03,5.0,47696.4,794.94,Silver
1759,1,922.11,922.11,Fashion,Desktop,Referral,1,0.03,5.0,55326.6,922.11,Silver
1762,1,4314.87,4314.87,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,258892.2,4314.87,Platinum
1763,1,5219.03,5219.03,Home & Kitchen,Mobile,Organic Search,1,0.03,5.0,313141.8,5219.03,Platinum
1764,1,1182.76,1182.76,Fashion,Desktop,Organic Search,1,0.03,5.0,70965.6,1182.76,Gold
1765,3,6114.2,2038.0666666666666,Beauty & Personal Care,Desktop,Direct,93,3.1,0.9677,23666.85,6114.2,Silver
1766,1,606.83,606.83,Fashion,Mobile,Email Campaign,1,0.03,5.0,36409.8,606.83,Silver
1767,1,537.62,537.62,Sports & Fitness,Desktop,Referral,1,0.03,5.0,32257.2,537.62,Silver
1770,1,678.33,678.33,Fashion,Mobile,Social Media,1,0.03,5.0,40699.8,678.33,Silver
1773,4,4761.9400000000005,1190.4850000000001,Electronics,Mobile,Email Campaign,283,9.43,0.4242,6060.04,4761.94,Bronze
1777,1,150.84,150.84,Sports & Fitness,Mobile,Referral,1,0.03,5.0,9050.4,150.84,Bronze
1778,1,1006.0,1006.0,Electronics,Tablet,Social Media,1,0.03,5.0,60360.0,1006.0,Gold
1780,1,3213.85,3213.85,Home & Kitchen,Mobile,Paid Ads,1,0.03,5.0,192831.0,3213.85,Platinum
1781,1,752.89,752.89,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,45173.4,752.89,Silver
1783,1,958.94,958.94,Fashion,Mobile,Organic Search,1,0.03,5.0,57536.4,958.94,Gold
1786,2,2626.37,1313.185,Books,Mobile,Email Campaign,14,0.47,4.2553,67055.95,2626.37,Gold
1787,1,1424.09,1424.09,Beauty & Personal Care,Mobile,Email Campaign,1,0.03,5.0,85445.4,1424.09,Gold
1788,1,632.04,632.04,Electronics,Tablet,Referral,1,0.03,5.0,37922.4,632.04,Silver
1789,1,4764.74,4764.74,Books,Desktop,Direct,1,0.03,5.0,285884.4,4764.74,Platinum
1795,1,527.61,527.61,Fashion,Desktop,Organic Search,1,0.03,5.0,31656.6,527.61,Silver
1797,1,2043.63,2043.63,Toys & Baby,Mobile,Email Campaign,1,0.03,5.0,122617.8,2043.63,Gold
1798,1,3230.25,3230.25,Grocery,Desktop,Social Media,1,0.03,5.0,193815.0,3230.25,Platinum
1800,1,1153.65,1153.65,Grocery,Desktop,Direct,1,0.03,5.0,69219.0,1153.65,Gold
1801,1,2547.22,2547.22,Beauty & Personal Care,Mobile,Email Campaign,1,0.03,5.0,152833.2,2547.22,Platinum
1802,1,1337.24,1337.24,Beauty & Personal Care,Tablet,Social Media,1,0.03,5.0,80234.4,1337.24,Gold
1803,1,2206.11,2206.11,Fashion,Mobile,Social Media,1,0.03,5.0,132366.6,2206.11,Platinum
1808,1,506.2,506.2,Toys & Baby,Desktop,Email Campaign,1,0.03,5.0,30372.0,506.2,Silver
1811,2,2675.0099999999998,1337.5049999999999,Grocery,Mobile,Direct,189,6.3,0.3175,5095.89,2675.01,Bronze
1812,1,1980.48,1980.48,Fashion,Desktop,Social Media,1,0.03,5.0,118828.8,1980.48,Gold
1814,2,2276.38,1138.19,Beauty & Personal Care,Desktop,Direct,21,0.7,2.8571,39023.07,2276.38,Silver
1815,1,1156.8,1156.8,Sports & Fitness,Desktop,Direct,1,0.03,5.0,69408.0,1156.8,Gold
1819,1,3192.12,3192.12,Home & Kitchen,Desktop,Organic Search,1,0.03,5.0,191527.2,3192.12,Platinum
1823,2,2421.66,1210.83,Books,Desktop,Organic Search,150,5.0,0.4,5811.98,2421.66,Bronze
1825,2,2864.42,1432.21,Books,Desktop,Organic Search,29,0.97,2.0619,35436.89,2864.42,Silver
1829,1,1398.4,1398.4,Sports & Fitness,Desktop,Paid Ads,1,0.03,5.0,83904.0,1398.4,Gold
1830,2,1788.8899999999999,894.4449999999999,Sports & Fitness,Desktop,Referral,200,6.67,0.2999,3218.93,1788.89,Bronze
1832,1,1846.82,1846.82,Grocery,Desktop,Direct,1,0.03,5.0,110809.2,1846.82,Gold
1834,2,1904.63,952.315,Beauty & Personal Care,Mobile,Email Campaign,197,6.57,0.3044,3478.62,1904.63,Bronze
1835,1,177.68,177.68,Electronics,Desktop,Social Media,1,0.03,5.0,10660.8,177.68,Bronze
1837,1,343.86,343.86,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,20631.6,343.86,Silver
1839,1,756.53,756.53,Books,Desktop,Social Media,1,0.03,5.0,45391.8,756.53,Silver
1840,2,6283.03,3141.515,Beauty & Personal Care,Desktop,Referral,123,4.1,0.4878,18389.17,6283.03,Bronze
1841,1,689.02,689.02,Beauty & Personal Care,Mobile,Social Media,1,0.03,5.0,41341.2,689.02,Silver
1842,2,2288.83,1144.415,Beauty & Personal Care,Desktop,Paid Ads,110,3.67,0.545,7484.47,2288.83,Bronze
1846,1,2908.1,2908.1,Home & Kitchen,Mobile,Paid Ads,1,0.03,5.0,174486.0,2908.1,Platinum
1851,1,5448.2,5448.2,Toys & Baby,Mobile,Organic Search,1,0.03,5.0,326892.0,5448.2,Platinum
1853,2,3799.8199999999997,1899.9099999999999,Beauty & Personal Care,Desktop,Paid Ads,198,6.6,0.303,6908.07,3799.82,Bronze
1854,2,4694.13,2347.065,Books,Desktop,Organic Search,217,7.23,0.2766,7790.38,4694.13,Bronze
1856,1,1251.12,1251.12,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,75067.2,1251.12,Gold
1861,2,6969.4400000000005,3484.7200000000003,Beauty & Personal Care,Desktop,Direct,53,1.77,1.1299,47248.62,6969.44,Silver
1862,1,787.95,787.95,Electronics,Desktop,Organic Search,1,0.03,5.0,47277.0,787.95,Silver
1865,1,934.29,934.29,Books,Desktop,Organic Search,1,0.03,5.0,56057.4,934.29,Gold
1867,1,1414.74,1414.74,Grocery,Desktop,Referral,1,0.03,5.0,84884.4,1414.74,Gold
1868,1,550.28,550.28,Beauty & Personal Care,Desktop,Organic Search,1,0.03,5.0,33016.8,550.28,Silver
1873,1,4479.51,4479.51,Beauty & Personal Care,Desktop,Social Media,1,0.03,5.0,268770.6,4479.51,Platinum
1874,1,742.85,742.85,Grocery,Desktop,Direct,1,0.03,5.0,44571.0,742.85,Silver
1880,1,7776.56,7776.56,Toys & Baby,Mobile,Email Campaign,1,0.03,5.0,466593.6,7776.56,Platinum
1881,1,2444.0,2444.0,Books,Mobile,Social Media,1,0.03,5.0,146640.0,2444.0,Platinum
1885,1,773.51,773.51,Electronics,Mobile,Referral,1,0.03,5.0,46410.6,773.51,Silver
1886,1,3758.12,3758.12,Home & Kitchen,Tablet,Email Campaign,1,0.03,5.0,225487.2,3758.12,Platinum
1889,1,3985.24,3985.24,Beauty & Personal Care,Desktop,Paid Ads,1,0.03,5.0,239114.4,3985.24,Platinum
1890,1,1673.45,1673.45,Electronics,Desktop,Email Campaign,1,0.03,5.0,100407.0,1673.45,Gold
1894,1,3616.48,3616.48,Grocery,Desktop,Email Campaign,1,0.03,5.0,216988.8,3616.48,Platinum
1899,1,3473.2,3473.2,Grocery,Tablet,Organic Search,1,0.03,5.0,208392.0,3473.2,Platinum
1903,1,611.98,611.98,Sports & Fitness,Mobile,Direct,1,0.03,5.0,36718.8,611.98,Silver
1908,1,619.54,619.54,Books,Tablet,Organic Search,1,0.03,5.0,37172.4,619.54,Silver
1914,1,337.89,337.89,Electronics,Desktop,Direct,1,0.03,5.0,20273.4,337.89,Silver
1915,1,1722.87,1722.87,Home & Kitchen,Mobile,Organic Search,1,0.03,5.0,103372.2,1722.87,Gold
1916,1,211.63,211.63,Fashion,Desktop,Referral,1,0.03,5.0,12697.8,211.63,Bronze
1922,1,742.32,742.32,Sports & Fitness,Desktop,Organic Search,1,0.03,5.0,44539.2,742.32,Silver
1923,1,2511.84,2511.84,Electronics,Desktop,Organic Search,1,0.03,5.0,150710.4,2511.84,Platinum
1926,3,3901.2299999999996,1300.4099999999999,Grocery,Desktop,Organic Search,259,8.63,0.3476,5424.27,3901.23,Bronze
1927,1,944.91,944.91,Electronics,Mobile,Direct,1,0.03,5.0,56694.6,944.91,Gold
1929,2,2165.5699999999997,1082.7849999999999,Books,Desktop,Email Campaign,262,8.73,0.2291,2976.79,2165.57,Bronze
1930,2,1232.25,616.125,Electronics,Desktop,Paid Ads,50,1.67,1.1976,8854.46,1232.25,Bronze
1934,2,3780.33,1890.165,Beauty & Personal Care,Mobile,Paid Ads,274,9.13,0.2191,4969.62,3780.33,Bronze
1936,1,1525.02,1525.02,Grocery,Desktop,Direct,1,0.03,5.0,91501.2,1525.02,Gold
1937,1,450.44,450.44,Sports & Fitness,Desktop,Referral,1,0.03,5.0,27026.4,450.44,Silver
1941,3,4066.58,1355.5266666666666,Electronics,Desktop,Email Campaign,56,1.87,1.6043,26096.06,4066.58,Silver
1943,2,5817.66,2908.83,Home & Kitchen,Desktop,Email Campaign,12,0.4,5.0,174529.8,5817.66,Platinum
1945,1,740.14,740.14,Beauty & Personal Care,Desktop,Paid Ads,1,0.03,5.0,44408.4,740.14,Silver
1946,1,442.42,442.42,Beauty & Personal Care,Desktop,Email Campaign,1,0.03,5.0,26545.2,442.42,Silver
1947,1,2008.35,2008.35,Grocery,Mobile,Paid Ads,1,0.03,5.0,120501.0,2008.35,Gold
1948,1,3147.14,3147.14,Grocery,Mobile,Organic Search,1,0.03,5.0,188828.4,3147.14,Platinum
1950,1,3595.68,3595.68,Beauty & Personal Care,Desktop,Email Campaign,1,0.03,5.0,215740.8,3595.68,Platinum
1951,4,5702.030000000001,1425.5075000000002,Beauty & Personal Care,Desktop,Paid Ads,166,5.53,0.7233,12372.83,5702.03,Bronze
1953,2,4341.24,2170.62,Books,Desktop,Direct,126,4.2,0.4762,12403.79,4341.24,Bronze
1955,1,2123.25,2123.25,Grocery,Mobile,Email Campaign,1,0.03,5.0,127395.0,2123.25,Platinum
1956,1,1135.6,1135.6,Electronics,Desktop,Referral,1,0.03,5.0,68136.0,1135.6,Gold
1957,2,2259.73,1129.865,Fashion,Desktop,Direct,45,1.5,1.3333,18077.39,2259.73,Bronze
1958,2,3011.63,1505.815,Beauty & Personal Care,Desktop,Organic Search,313,10.43,0.1918,3465.78,3011.63,Bronze
1959,1,825.0,825.0,Fashion,Mobile,Organic Search,1,0.03,5.0,49500.0,825.0,Silver
1960,2,7002.41,3501.205,Beauty & Personal Care,Desktop,Email Campaign,59,1.97,1.0152,42653.08,7002.41,Silver
1963,1,1399.0,1399.0,Sports & Fitness,Desktop,Referral,1,0.03,5.0,83940.0,1399.0,Gold
1965,1,1619.46,1619.46,Toys & Baby,Tablet,Direct,1,0.03,5.0,97167.6,1619.46,Gold
1966,1,2704.6,2704.6,Grocery,Desktop,Social Media,1,0.03,5.0,162276.0,2704.6,Platinum
1969,1,3084.52,3084.52,Electronics,Desktop,Organic Search,1,0.03,5.0,185071.2,3084.52,Platinum
1971,1,1431.76,1431.76,Grocery,Desktop,Paid Ads,1,0.03,5.0,85905.6,1431.76,Gold
1973,2,10467.41,5233.705,Books,Desktop,Email Campaign,31,1.03,1.9417,121947.42,10467.41,Gold
1974,2,1278.26,639.13,Beauty & Personal Care,Desktop,Email Campaign,76,2.53,0.7905,6062.79,1278.26,Bronze
1977,3,6820.77,2273.59,Fashion,Mobile,Social Media,194,6.47,0.4637,12651.16,6820.77,Bronze
1979,1,6200.4,6200.4,Books,Tablet,Direct,1,0.03,5.0,372024.0,6200.4,Platinum
1982,1,1212.63,1212.63,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,72757.8,1212.63,Gold
1985,1,4485.96,4485.96,Home & Kitchen,Desktop,Referral,1,0.03,5.0,269157.6,4485.96,Platinum
1986,1,723.1,723.1,Electronics,Desktop,Referral,1,0.03,5.0,43386.0,723.1,Silver
1987,1,564.16,564.16,Electronics,Desktop,Direct,1,0.03,5.0,33849.6,564.16,Silver
1990,1,4020.52,4020.52,Toys & Baby,Desktop,Social Media,1,0.03,5.0,241231.2,4020.52,Platinum
1993,2,756.09,378.045,Electronics,Desktop,Direct,131,4.37,0.4577,2076.37,756.09,Bronze
1994,1,355.84,355.84,Fashion,Desktop,Referral,1,0.03,5.0,21350.4,355.84,Silver
1995,1,493.96,493.96,Electronics,Desktop,Direct,1,0.03,5.0,29637.6,493.96,Silver
1996,1,3338.77,3338.77,Grocery,Mobile,Social Media,1,0.03,5.0,200326.2,3338.77,Platinum
1997,1,2431.34,2431.34,Beauty & Personal Care,Mobile,Referral,1,0.03,5.0,145880.4,2431.34,Platinum
2002,2,1472.05,736.025,Grocery,Desktop,Email Campaign,25,0.83,2.4096,21282.31,1472.05,Silver
2004,1,315.81,315.81,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,18948.6,315.81,Bronze
2008,2,2099.9500000000003,1049.9750000000001,Beauty & Personal Care,Desktop,Direct,55,1.83,1.0929,13770.21,2099.95,Bronze
2009,2,4369.6,2184.8,Books,Desktop,Email Campaign,43,1.43,1.3986,36667.94,4369.6,Silver
2013,2,1609.31,804.655,Books,Mobile,Paid Ads,291,9.7,0.2062,1991.04,1609.31,Bronze
2014,1,232.87,232.87,Books,Desktop,Paid Ads,1,0.03,5.0,13972.2,232.87,Bronze
2017,1,325.76,325.76,Grocery,Desktop,Email Campaign,1,0.03,5.0,19545.6,325.76,Silver
2020,1,3592.26,3592.26,Grocery,Desktop,Email Campaign,1,0.03,5.0,215535.6,3592.26,Platinum
2025,1,407.23,407.23,Electronics,Desktop,Paid Ads,1,0.03,5.0,24433.8,407.23,Silver
2026,2,7683.26,3841.63,Books,Desktop,Direct,26,0.87,2.2989,105978.28,7683.26,Gold
2027,1,1507.9,1507.9,Electronics,Mobile,Organic Search,1,0.03,5.0,90474.0,1507.9,Gold
2029,1,970.4,970.4,Grocery,Tablet,Organic Search,1,0.03,5.0,58224.0,970.4,Gold
2030,1,415.02,415.02,Books,Mobile,Social Media,1,0.03,5.0,24901.2,415.02,Silver
2035,1,2652.92,2652.92,Home & Kitchen,Tablet,Email Campaign,1,0.03,5.0,159175.2,2652.92,Platinum
2036,1,522.43,522.43,Books,Tablet,Social Media,1,0.03,5.0,31345.8,522.43,Silver
2037,1,3138.17,3138.17,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,188290.2,3138.17,Platinum
2039,2,1490.94,745.47,Books,Desktop,Direct,216,7.2,0.2778,2485.1,1490.94,Bronze
2041,2,8680.05,4340.025,Books,Desktop,Email Campaign,344,11.47,0.1744,9082.8,8680.05,Bronze
2044,1,843.44,843.44,Fashion,Mobile,Referral,1,0.03,5.0,50606.4,843.44,Silver
